          distance              timeN                 Tn                 Ti                 Te         Total_cool         molec_cool              E(H2)            E(13CO)              E(OH)             E(NH3)            E(r,CO)            E(v,CO)              E(CO)         E(r,o-H2O)         E(r,p-H2O)           E(v,H2O)             E(H2O)           B_photel             Lymana              E(C+)             E(Si+)               E(H)               E(C)              E(Si)               E(O)              E(S+)              E(N+)             E(Fe+) 
  2.192725688E-035   1.389696509E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.193176012E-035   1.389981913E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.193626336E-035   1.390267318E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.194076660E-035   1.390552722E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.194386371E-035   1.390749010E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.194696082E-035   1.390945297E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.195005793E-035   1.391141584E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.195315504E-035   1.391337872E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.195625215E-035   1.391534159E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.195934926E-035   1.391730446E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.196145668E-035   1.391864010E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.196356411E-035   1.391997573E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.196567153E-035   1.392131136E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.196777895E-035   1.392264700E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.196988638E-035   1.392398263E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.197199380E-035   1.392531827E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.197342597E-035   1.392622594E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.197485814E-035   1.392713362E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.197629031E-035   1.392804129E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.197772248E-035   1.392894896E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.197915465E-035   1.392985664E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.198058682E-035   1.393076431E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.198156759E-035   1.393138591E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.198254837E-035   1.393200750E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.198352914E-035   1.393262909E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.198450992E-035   1.393325068E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.198549069E-035   1.393387227E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.198647147E-035   1.393449386E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.198713520E-035   1.393491452E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.198779892E-035   1.393533517E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.198846265E-035   1.393575583E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.198912638E-035   1.393617648E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.198979011E-035   1.393659714E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.199045384E-035   1.393701779E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.199090944E-035   1.393730654E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.199136505E-035   1.393759530E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.199182066E-035   1.393788405E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.199227626E-035   1.393817280E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.199273187E-035   1.393846155E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.199318748E-035   1.393875031E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.199349567E-035   1.393894563E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.199380386E-035   1.393914095E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.199411205E-035   1.393933628E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.199442024E-035   1.393953160E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.199472843E-035   1.393972693E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.199503663E-035   1.393992225E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.199524846E-035   1.394005651E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.199546029E-035   1.394019076E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.199567212E-035   1.394032501E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.199588394E-035   1.394045926E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.199609577E-035   1.394059351E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
  2.199630760E-035   1.394072777E-049   4.575000000E+001   4.575000000E+001   4.575000000E+001   1.057197385E-021   4.285197216E-022  -3.011887978E-024   4.707656414E-024   6.747985507E-026   1.212409922E-028   4.236890773E-022   7.015554197E-059   4.236890773E-022   3.620197477E-026   1.918483192E-026   7.227361836E-053   5.538680669E-026   3.539878660E-022   0.000000000E+000   2.946468543E-022   7.781802735E-025   0.000000000E+000   2.850689457E-022   1.167745812E-023   8.572543355E-023   4.146373541E-224   2.203955397E-030   0.000000000E+000 
