          distance              timeN                 Tn           C+(158m)        C+(2324.7A)        C+(2323.5A)        C+(2328.1A)        C+(2326.9A)        C+(2325.4A)         Si+(34.8m)         H(1215.7A)         H(1025.7A)          C(609.8m)          C(370.4m)           C(9850A)           C(9824A)         Si(129.7m)          Si(68.5m)           O(63.2m)          O(145.3m)           O(6300A)           O(6363A)          S+(6731A)          S+(6716A)         N+(205.3m)         N+(121.8m)          N+(6527A)          N+(6548A)          N+(6583A)           N(5200A)           N(5197A)           S(25.2m) 
  1.945794078E-035   1.233197226E-049   4.575000000E+001   4.562342025E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.204942294E-060   0.000000000E+000   0.000000000E+000   1.032004956E-058   3.382031403E-058   8.857711458E-200   2.988330852E-200   1.740874365E-059   6.727519187E-061   1.294650679E-058   3.272998457E-060   0.000000000E+000   0.000000000E+000   4.137982748E-260   2.282298168E-260   3.164313239E-066   2.483137763E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.593844641E-321   1.294451992E-321   4.906460291E-064 
  1.960066237E-035   1.242242576E-049   4.575000000E+001   4.595806316E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.213780417E-060   0.000000000E+000   0.000000000E+000   1.039574602E-058   3.406838242E-058   8.922681825E-200   3.010249939E-200   1.753643492E-059   6.776864822E-061   1.304146804E-058   3.297005551E-060   0.000000000E+000   0.000000000E+000   4.168334409E-260   2.299038581E-260   3.187523138E-066   2.501351313E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.613607267E-321   1.304333305E-321   4.942448652E-064 
  1.974338396E-035   1.251287925E-049   4.575000000E+001   4.629270607E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.222618540E-060   0.000000000E+000   0.000000000E+000   1.047144248E-058   3.431645080E-058   8.987652192E-200   3.032169026E-200   1.766412619E-059   6.826210456E-061   1.313642928E-058   3.321012645E-060   0.000000000E+000   0.000000000E+000   4.198686070E-260   2.315778994E-260   3.210733038E-066   2.519564863E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.633369892E-321   1.314214618E-321   4.978437014E-064 
  1.988610555E-035   1.260333274E-049   4.575000000E+001   4.662734898E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.231456663E-060   0.000000000E+000   0.000000000E+000   1.054713894E-058   3.456451919E-058   9.052622558E-200   3.054088114E-200   1.779181747E-059   6.875556090E-061   1.323139052E-058   3.345019739E-060   0.000000000E+000   0.000000000E+000   4.229037731E-260   2.332519407E-260   3.233942937E-066   2.537778413E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.653132518E-321   1.324095931E-321   5.014425376E-064 
  2.002882715E-035   1.269378624E-049   4.575000000E+001   4.696199189E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.240294786E-060   0.000000000E+000   0.000000000E+000   1.062283540E-058   3.481258758E-058   9.117592925E-200   3.076007201E-200   1.791950874E-059   6.924901724E-061   1.332635177E-058   3.369026833E-060   0.000000000E+000   0.000000000E+000   4.259389393E-260   2.349259820E-260   3.257152836E-066   2.555991963E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.672895144E-321   1.333977244E-321   5.050413737E-064 
  2.017154874E-035   1.278423973E-049   4.575000000E+001   4.729663480E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.249132908E-060   0.000000000E+000   0.000000000E+000   1.069853186E-058   3.506065597E-058   9.182563292E-200   3.097926288E-200   1.804720001E-059   6.974247358E-061   1.342131301E-058   3.393033926E-060   0.000000000E+000   0.000000000E+000   4.289741054E-260   2.366000233E-260   3.280362736E-066   2.574205513E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.692657770E-321   1.343858557E-321   5.086402099E-064 
  2.026808523E-035   1.284542223E-049   4.575000000E+001   4.752298634E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.255110990E-060   0.000000000E+000   0.000000000E+000   1.074973274E-058   3.522844874E-058   9.226509068E-200   3.112752299E-200   1.813357004E-059   7.007624609E-061   1.348554453E-058   3.409272259E-060   0.000000000E+000   0.000000000E+000   4.310270834E-260   2.377323402E-260   3.296061848E-066   2.586525108E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.707479739E-321   1.348799213E-321   5.110744528E-064 
  2.036462172E-035   1.290660472E-049   4.575000000E+001   4.774933788E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.261089072E-060   0.000000000E+000   0.000000000E+000   1.080093361E-058   3.539624151E-058   9.270454845E-200   3.127578309E-200   1.821994007E-059   7.041001860E-061   1.354977605E-058   3.425510591E-060   0.000000000E+000   0.000000000E+000   4.330800613E-260   2.388646572E-260   3.311760959E-066   2.598844703E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.722301709E-321   1.353739870E-321   5.135086956E-064 
  2.046115821E-035   1.296778721E-049   4.575000000E+001   4.797568943E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.267067154E-060   0.000000000E+000   0.000000000E+000   1.085213449E-058   3.556403429E-058   9.314400622E-200   3.142404319E-200   1.830631009E-059   7.074379110E-061   1.361400758E-058   3.441748923E-060   0.000000000E+000   0.000000000E+000   4.351330393E-260   2.399969741E-260   3.327460071E-066   2.611164298E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.737123678E-321   1.358680526E-321   5.159429385E-064 
  2.055769471E-035   1.302896971E-049   4.575000000E+001   4.820204097E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.273045236E-060   0.000000000E+000   0.000000000E+000   1.090333537E-058   3.573182706E-058   9.358346399E-200   3.157230329E-200   1.839268012E-059   7.107756361E-061   1.367823910E-058   3.457987255E-060   0.000000000E+000   0.000000000E+000   4.371860173E-260   2.411292910E-260   3.343159183E-066   2.623483893E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.751945647E-321   1.363621183E-321   5.183771814E-064 
  2.065423120E-035   1.309015220E-049   4.575000000E+001   4.842839251E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.279023318E-060   0.000000000E+000   0.000000000E+000   1.095453624E-058   3.589961984E-058   9.402292176E-200   3.172056340E-200   1.847905014E-059   7.141133612E-061   1.374247062E-058   3.474225587E-060   0.000000000E+000   0.000000000E+000   4.392389953E-260   2.422616079E-260   3.358858295E-066   2.635803488E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.766767617E-321   1.368561839E-321   5.208114242E-064 
  2.075076769E-035   1.315133469E-049   4.575000000E+001   4.865474405E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.285001400E-060   0.000000000E+000   0.000000000E+000   1.100573712E-058   3.606741261E-058   9.446237953E-200   3.186882350E-200   1.856542017E-059   7.174510863E-061   1.380670215E-058   3.490463919E-060   0.000000000E+000   0.000000000E+000   4.412919733E-260   2.433939249E-260   3.374557407E-066   2.648123083E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.781589586E-321   1.373502495E-321   5.232456671E-064 
  2.081720432E-035   1.319344062E-049   4.575000000E+001   4.881051969E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.289115530E-060   0.000000000E+000   0.000000000E+000   1.104097368E-058   3.618288797E-058   9.476481534E-200   3.197085643E-200   1.862486021E-059   7.197481161E-061   1.385090642E-058   3.501639175E-060   0.000000000E+000   0.000000000E+000   4.427048373E-260   2.441731879E-260   3.385361571E-066   2.656601456E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.791470899E-321   1.378443152E-321   5.249209184E-064 
  2.088364095E-035   1.323554655E-049   4.575000000E+001   4.896629532E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.293229659E-060   0.000000000E+000   0.000000000E+000   1.107621024E-058   3.629836333E-058   9.506725115E-200   3.207288936E-200   1.868430025E-059   7.220451459E-061   1.389511070E-058   3.512814431E-060   0.000000000E+000   0.000000000E+000   4.441177013E-260   2.449524509E-260   3.396165735E-066   2.665079828E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.801352212E-321   1.383383808E-321   5.265961698E-064 
  2.095007757E-035   1.327765248E-049   4.575000000E+001   4.912207095E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.297343788E-060   0.000000000E+000   0.000000000E+000   1.111144679E-058   3.641383869E-058   9.536968697E-200   3.217492229E-200   1.874374030E-059   7.243421757E-061   1.393931498E-058   3.523989687E-060   0.000000000E+000   0.000000000E+000   4.455305653E-260   2.457317139E-260   3.406969898E-066   2.673558201E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.811233525E-321   1.388324465E-321   5.282714211E-064 
  2.101651420E-035   1.331975841E-049   4.575000000E+001   4.927784659E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.301457917E-060   0.000000000E+000   0.000000000E+000   1.114668335E-058   3.652931405E-058   9.567212278E-200   3.227695523E-200   1.880318034E-059   7.266392055E-061   1.398351926E-058   3.535164944E-060   0.000000000E+000   0.000000000E+000   4.469434293E-260   2.465109769E-260   3.417774062E-066   2.682036574E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.821114838E-321   1.393265121E-321   5.299466725E-064 
  2.108295083E-035   1.336186433E-049   4.575000000E+001   4.943362222E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.305572047E-060   0.000000000E+000   0.000000000E+000   1.118191991E-058   3.664478941E-058   9.597455859E-200   3.237898816E-200   1.886262038E-059   7.289362354E-061   1.402772353E-058   3.546340200E-060   0.000000000E+000   0.000000000E+000   4.483562934E-260   2.472902400E-260   3.428578226E-066   2.690514946E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.830996151E-321   1.398205778E-321   5.316219238E-064 
  2.114938746E-035   1.340397026E-049   4.575000000E+001   4.958939786E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.309686176E-060   0.000000000E+000   0.000000000E+000   1.121715646E-058   3.676026477E-058   9.627699440E-200   3.248102109E-200   1.892206043E-059   7.312332652E-061   1.407192781E-058   3.557515456E-060   0.000000000E+000   0.000000000E+000   4.497691574E-260   2.480695030E-260   3.439382389E-066   2.698993319E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.840877464E-321   1.403146434E-321   5.332971752E-064 
  2.119442198E-035   1.343251205E-049   4.575000000E+001   4.969499144E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.312474967E-060   0.000000000E+000   0.000000000E+000   1.124104181E-058   3.683854053E-058   9.648200259E-200   3.255018481E-200   1.896235227E-059   7.327903226E-061   1.410189198E-058   3.565090680E-060   0.000000000E+000   0.000000000E+000   4.507268769E-260   2.485977318E-260   3.446706066E-066   2.704740442E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.845818120E-321   1.408087091E-321   5.344327558E-064 
  2.123945651E-035   1.346105385E-049   4.575000000E+001   4.980058502E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.315263758E-060   0.000000000E+000   0.000000000E+000   1.126492715E-058   3.691681630E-058   9.668701078E-200   3.261934854E-200   1.900264411E-059   7.343473800E-061   1.413185615E-058   3.572665904E-060   0.000000000E+000   0.000000000E+000   4.516845965E-260   2.491259606E-260   3.454029742E-066   2.710487565E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.850758777E-321   1.413027747E-321   5.355683364E-064 
  2.128449103E-035   1.348959564E-049   4.575000000E+001   4.990617860E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.318052548E-060   0.000000000E+000   0.000000000E+000   1.128881249E-058   3.699509206E-058   9.689201897E-200   3.268851226E-200   1.904293595E-059   7.359044374E-061   1.416182033E-058   3.580241128E-060   0.000000000E+000   0.000000000E+000   4.526423160E-260   2.496541893E-260   3.461353419E-066   2.716234688E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.855699433E-321   1.417968404E-321   5.367039170E-064 
  2.132952555E-035   1.351813743E-049   4.575000000E+001   5.001177218E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.320841339E-060   0.000000000E+000   0.000000000E+000   1.131269783E-058   3.707336782E-058   9.709702716E-200   3.275767598E-200   1.908322779E-059   7.374614948E-061   1.419178450E-058   3.587816352E-060   0.000000000E+000   0.000000000E+000   4.536000356E-260   2.501824181E-260   3.468677095E-066   2.721981811E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.860640089E-321   1.422909060E-321   5.378394976E-064 
  2.137456008E-035   1.354667922E-049   4.575000000E+001   5.011736576E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.323630130E-060   0.000000000E+000   0.000000000E+000   1.133658317E-058   3.715164359E-058   9.730203535E-200   3.282683970E-200   1.912351963E-059   7.390185522E-061   1.422174867E-058   3.595391576E-060   0.000000000E+000   0.000000000E+000   4.545577552E-260   2.507106469E-260   3.476000771E-066   2.727728934E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.865580746E-321   1.427849716E-321   5.389750782E-064 
  2.141959460E-035   1.357522101E-049   4.575000000E+001   5.022295934E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.326418920E-060   0.000000000E+000   0.000000000E+000   1.136046852E-058   3.722991935E-058   9.750704354E-200   3.289600342E-200   1.916381147E-059   7.405756096E-061   1.425171284E-058   3.602966800E-060   0.000000000E+000   0.000000000E+000   4.555154747E-260   2.512388757E-260   3.483324448E-066   2.733476057E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.870521402E-321   1.432790373E-321   5.401106588E-064 
  2.145042435E-035   1.359476016E-049   4.575000000E+001   5.029524662E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.328328072E-060   0.000000000E+000   0.000000000E+000   1.137681995E-058   3.728350539E-058   9.764738810E-200   3.294335154E-200   1.919139447E-059   7.416415404E-061   1.427222572E-058   3.608152649E-060   0.000000000E+000   0.000000000E+000   4.561711106E-260   2.516004907E-260   3.488338092E-066   2.737410424E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.875462059E-321   1.432790373E-321   5.408880549E-064 
  2.148125409E-035   1.361429931E-049   4.575000000E+001   5.036753391E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.330237223E-060   0.000000000E+000   0.000000000E+000   1.139317138E-058   3.733709144E-058   9.778773265E-200   3.299069966E-200   1.921897747E-059   7.427074712E-061   1.429273860E-058   3.613338498E-060   0.000000000E+000   0.000000000E+000   4.568267465E-260   2.519621057E-260   3.493351737E-066   2.741344791E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.880402715E-321   1.432790373E-321   5.416654510E-064 
  2.151208384E-035   1.363383846E-049   4.575000000E+001   5.043982119E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.332146374E-060   0.000000000E+000   0.000000000E+000   1.140952282E-058   3.739067748E-058   9.792807721E-200   3.303804778E-200   1.924656047E-059   7.437734019E-061   1.431325148E-058   3.618524347E-060   0.000000000E+000   0.000000000E+000   4.574823824E-260   2.523237207E-260   3.498365381E-066   2.745279158E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.885343372E-321   1.432790373E-321   5.424428471E-064 
  2.154291359E-035   1.365337760E-049   4.575000000E+001   5.051210847E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.334055525E-060   0.000000000E+000   0.000000000E+000   1.142587425E-058   3.744426352E-058   9.806842177E-200   3.308539590E-200   1.927414347E-059   7.448393327E-061   1.433376436E-058   3.623710195E-060   0.000000000E+000   0.000000000E+000   4.581380183E-260   2.526853357E-260   3.503379025E-066   2.749213525E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.890284028E-321   1.432790373E-321   5.432202431E-064 
  2.157374333E-035   1.367291675E-049   4.575000000E+001   5.058439575E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.335964676E-060   0.000000000E+000   0.000000000E+000   1.144222568E-058   3.749784957E-058   9.820876633E-200   3.313274402E-200   1.930172647E-059   7.459052634E-061   1.435427725E-058   3.628896044E-060   0.000000000E+000   0.000000000E+000   4.587936542E-260   2.530469507E-260   3.508392669E-066   2.753147892E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.895224685E-321   1.432790373E-321   5.439976392E-064 
  2.160457308E-035   1.369245590E-049   4.575000000E+001   5.065668303E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.337873827E-060   0.000000000E+000   0.000000000E+000   1.145857712E-058   3.755143561E-058   9.834911089E-200   3.318009214E-200   1.932930947E-059   7.469711942E-061   1.437479013E-058   3.634081893E-060   0.000000000E+000   0.000000000E+000   4.594492901E-260   2.534085657E-260   3.513406314E-066   2.757082259E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.900165341E-321   1.432790373E-321   5.447750353E-064 
  2.162543582E-035   1.370567820E-049   4.575000000E+001   5.070560043E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.339165765E-060   0.000000000E+000   0.000000000E+000   1.146964227E-058   3.758769773E-058   9.844408322E-200   3.321213300E-200   1.934797511E-059   7.476925184E-061   1.438867136E-058   3.637591200E-060   0.000000000E+000   0.000000000E+000   4.598929644E-260   2.536532735E-260   3.516799088E-066   2.759744678E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.905105998E-321   1.432790373E-321   5.453011056E-064 
  2.164629857E-035   1.371890050E-049   4.575000000E+001   5.075451783E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.340457704E-060   0.000000000E+000   0.000000000E+000   1.148070742E-058   3.762395985E-058   9.853905554E-200   3.324417387E-200   1.936664075E-059   7.484138426E-061   1.440255260E-058   3.641100507E-060   0.000000000E+000   0.000000000E+000   4.603366386E-260   2.538979814E-260   3.520191863E-066   2.762407097E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.910046654E-321   1.432790373E-321   5.458271760E-064 
  2.166716131E-035   1.373212281E-049   4.575000000E+001   5.080343524E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.341749642E-060   0.000000000E+000   0.000000000E+000   1.149177257E-058   3.766022197E-058   9.863402787E-200   3.327621473E-200   1.938530640E-059   7.491351667E-061   1.441643383E-058   3.644609813E-060   0.000000000E+000   0.000000000E+000   4.607803129E-260   2.541426893E-260   3.523584638E-066   2.765069515E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.914987310E-321   1.432790373E-321   5.463532463E-064 
  2.168802406E-035   1.374534511E-049   4.575000000E+001   5.085235264E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.343041580E-060   0.000000000E+000   0.000000000E+000   1.150283772E-058   3.769648408E-058   9.872900019E-200   3.330825559E-200   1.940397204E-059   7.498564909E-061   1.443031507E-058   3.648119120E-060   0.000000000E+000   0.000000000E+000   4.612239871E-260   2.543873971E-260   3.526977412E-066   2.767731934E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.919927967E-321   1.432790373E-321   5.468793167E-064 
  2.170888680E-035   1.375856741E-049   4.575000000E+001   5.090127004E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.344333519E-060   0.000000000E+000   0.000000000E+000   1.151390287E-058   3.773274620E-058   9.882397251E-200   3.334029646E-200   1.942263768E-059   7.505778151E-061   1.444419631E-058   3.651628427E-060   0.000000000E+000   0.000000000E+000   4.616676613E-260   2.546321050E-260   3.530370187E-066   2.770394353E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.924868623E-321   1.432790373E-321   5.474053870E-064 
  2.172974954E-035   1.377178972E-049   4.575000000E+001   5.095018744E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.345625457E-060   0.000000000E+000   0.000000000E+000   1.152496802E-058   3.776900832E-058   9.891894484E-200   3.337233732E-200   1.944130333E-059   7.512991392E-061   1.445807754E-058   3.655137734E-060   0.000000000E+000   0.000000000E+000   4.621113356E-260   2.548768128E-260   3.533762961E-066   2.773056771E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.929809280E-321   1.432790373E-321   5.479314574E-064 
  2.174407033E-035   1.378086589E-049   4.575000000E+001   5.098376576E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.346512281E-060   0.000000000E+000   0.000000000E+000   1.153256346E-058   3.779389969E-058   9.898413659E-200   3.339433110E-200   1.945411596E-059   7.517942770E-061   1.446760602E-058   3.657546623E-060   0.000000000E+000   0.000000000E+000   4.624158864E-260   2.550447874E-260   3.536091860E-066   2.774884332E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.929809280E-321   1.432790373E-321   5.482925673E-064 
  2.175839112E-035   1.378994206E-049   4.575000000E+001   5.101734408E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.347399105E-060   0.000000000E+000   0.000000000E+000   1.154015890E-058   3.781879105E-058   9.904932833E-200   3.341632487E-200   1.946692860E-059   7.522894147E-061   1.447713451E-058   3.659955513E-060   0.000000000E+000   0.000000000E+000   4.627204372E-260   2.552127619E-260   3.538420758E-066   2.776711894E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.929809280E-321   1.432790373E-321   5.486536772E-064 
  2.177271191E-035   1.379901823E-049   4.575000000E+001   5.105092239E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.348285929E-060   0.000000000E+000   0.000000000E+000   1.154775434E-058   3.784368242E-058   9.911452008E-200   3.343831865E-200   1.947974124E-059   7.527845525E-061   1.448666299E-058   3.662364403E-060   0.000000000E+000   0.000000000E+000   4.630249880E-260   2.553807365E-260   3.540749657E-066   2.778539455E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.929809280E-321   1.432790373E-321   5.490147870E-064 
  2.178703271E-035   1.380809440E-049   4.575000000E+001   5.108450071E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.349172752E-060   0.000000000E+000   0.000000000E+000   1.155534978E-058   3.786857378E-058   9.917971183E-200   3.346031242E-200   1.949255388E-059   7.532796902E-061   1.449619147E-058   3.664773292E-060   0.000000000E+000   0.000000000E+000   4.633295388E-260   2.555487110E-260   3.543078555E-066   2.780367016E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.929809280E-321   1.432790373E-321   5.493758969E-064 
  2.180135350E-035   1.381717057E-049   4.575000000E+001   5.111807903E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.350059576E-060   0.000000000E+000   0.000000000E+000   1.156294521E-058   3.789346515E-058   9.924490358E-200   3.348230620E-200   1.950536651E-059   7.537748280E-061   1.450571995E-058   3.667182182E-060   0.000000000E+000   0.000000000E+000   4.636340897E-260   2.557166856E-260   3.545407454E-066   2.782194577E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.929809280E-321   1.432790373E-321   5.497370068E-064 
  2.181567429E-035   1.382624674E-049   4.575000000E+001   5.115165735E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.350946400E-060   0.000000000E+000   0.000000000E+000   1.157054065E-058   3.791835652E-058   9.931009532E-200   3.350429997E-200   1.951817915E-059   7.542699657E-061   1.451524843E-058   3.669591071E-060   0.000000000E+000   0.000000000E+000   4.639386405E-260   2.558846601E-260   3.547736352E-066   2.784022138E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.929809280E-321   1.432790373E-321   5.500981167E-064 
  2.182536148E-035   1.383238625E-049   4.575000000E+001   5.117437115E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.351546285E-060   0.000000000E+000   0.000000000E+000   1.157567853E-058   3.793519410E-058   9.935419380E-200   3.351917750E-200   1.952684616E-059   7.546048980E-061   1.452169390E-058   3.671220547E-060   0.000000000E+000   0.000000000E+000   4.641446516E-260   2.559982852E-260   3.549311719E-066   2.785258378E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.929809280E-321   1.432790373E-321   5.503423868E-064 
  2.183504867E-035   1.383852576E-049   4.575000000E+001   5.119708496E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.352146171E-060   0.000000000E+000   0.000000000E+000   1.158081641E-058   3.795203168E-058   9.939829228E-200   3.353405502E-200   1.953551318E-059   7.549398303E-061   1.452813937E-058   3.672850023E-060   0.000000000E+000   0.000000000E+000   4.643506628E-260   2.561119104E-260   3.550887085E-066   2.786494618E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.929809280E-321   1.432790373E-321   5.505866569E-064 
  2.184473587E-035   1.384466526E-049   4.575000000E+001   5.121979876E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.352746056E-060   0.000000000E+000   0.000000000E+000   1.158595429E-058   3.796886926E-058   9.944239075E-200   3.354893255E-200   1.954418019E-059   7.552747626E-061   1.453458485E-058   3.674479498E-060   0.000000000E+000   0.000000000E+000   4.645566739E-260   2.562255355E-260   3.552462451E-066   2.787730859E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.929809280E-321   1.432790373E-321   5.508309271E-064 
  2.185442306E-035   1.385080477E-049   4.575000000E+001   5.124251257E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.353345942E-060   0.000000000E+000   0.000000000E+000   1.159109217E-058   3.798570684E-058   9.948648923E-200   3.356381008E-200   1.955284720E-059   7.556096948E-061   1.454103032E-058   3.676108974E-060   0.000000000E+000   0.000000000E+000   4.647626851E-260   2.563391607E-260   3.554037817E-066   2.788967099E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.929809280E-321   1.432790373E-321   5.510751972E-064 
  2.186411025E-035   1.385694428E-049   4.575000000E+001   5.126522637E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.353945827E-060   0.000000000E+000   0.000000000E+000   1.159623005E-058   3.800254442E-058   9.953058771E-200   3.357868760E-200   1.956151422E-059   7.559446271E-061   1.454747579E-058   3.677738449E-060   0.000000000E+000   0.000000000E+000   4.649686962E-260   2.564527858E-260   3.555613183E-066   2.790203339E-067   0.000000000E+000   0.000000000E+000   0.000000000E+000   2.929809280E-321   1.432790373E-321   5.513194673E-064 
