          distance              timeN                 Tn                 Ti                 Te         Total_heat       heat_chemist       heat_diff_in       heat_diff_an       heat_diff_en       heat_diff_gn       heat_inel_en       heat_ther_in       heat_ther_gn       heat_phot_el       heat_ioni_cr    heat_photo_chem         heat_h2int          heat_visc         heat_compr 
  2.395707715E-035   1.518341608E-049   4.510000000E+001   4.510000000E+001   4.510000000E+001   1.637463627E-021   1.268477336E-021   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000   1.564495947E-026  -4.491936103E-024   2.829505080E-022   8.792865619E-023   0.000000000E+000   2.607013287E-024   1.035265822E-094  -7.950566516E-027 
  2.413279935E-035   1.529478456E-049   4.510000000E+001   4.510000000E+001   4.510000000E+001   1.637463627E-021   1.268477336E-021   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000   1.564495947E-026  -4.491936103E-024   2.829505080E-022   8.792865619E-023   0.000000000E+000   2.607013287E-024   9.492845038E-095  -7.950566516E-027 
  2.430852155E-035   1.540615305E-049   4.510000000E+001   4.510000000E+001   4.510000000E+001   1.637463627E-021   1.268477336E-021   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000   1.564495947E-026  -4.491936103E-024   2.829505080E-022   8.792865619E-023   0.000000000E+000   2.607013287E-024   8.658241534E-095  -7.950566516E-027 
  2.448424376E-035   1.551752153E-049   4.510000000E+001   4.510000000E+001   4.510000000E+001   1.637463627E-021   1.268477336E-021   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000   1.564495947E-026  -4.491936103E-024   2.829505080E-022   8.792865619E-023   0.000000000E+000   2.607013287E-024   7.849627126E-095  -7.950566516E-027 
  2.465996596E-035   1.562889001E-049   4.510000000E+001   4.510000000E+001   4.510000000E+001   1.637463627E-021   1.268477336E-021   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000   1.564495947E-026  -4.491936103E-024   2.829505080E-022   8.792865619E-023   0.000000000E+000   2.607013287E-024   7.067873925E-095  -7.950566516E-027 
  2.483568816E-035   1.574025849E-049   4.510000000E+001   4.510000000E+001   4.510000000E+001   1.637463627E-021   1.268477336E-021   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000   1.564495947E-026  -4.491936103E-024   2.829505080E-022   8.792865619E-023   0.000000000E+000   2.607013287E-024   6.313941634E-095  -7.950566516E-027 
  2.495454617E-035   1.581558783E-049   4.510000000E+001   4.510000000E+001   4.510000000E+001   1.637463627E-021   1.268477336E-021   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000   1.564495947E-026  -4.491936103E-024   2.829505080E-022   8.792865619E-023   0.000000000E+000   2.607013287E-024   5.820314590E-095  -7.950566516E-027 
  2.507340419E-035   1.589091716E-049   4.510000000E+001   4.510000000E+001   4.510000000E+001   1.637463627E-021   1.268477336E-021   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000   1.564495947E-026  -4.491936103E-024   2.829505080E-022   8.792865619E-023   0.000000000E+000   2.607013287E-024   5.340269062E-095  -7.950566516E-027 
  2.519226220E-035   1.596624649E-049   4.510000000E+001   4.510000000E+001   4.510000000E+001   1.637463627E-021   1.268477336E-021   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000   1.564495947E-026  -4.491936103E-024   2.829505080E-022   8.792865619E-023   0.000000000E+000   2.607013287E-024   4.874193498E-095  -7.950566516E-027 
  2.531112021E-035   1.604157583E-049   4.510000000E+001   4.510000000E+001   4.510000000E+001   1.637463627E-021   1.268477336E-021   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000   1.564495947E-026  -4.491936103E-024   2.829505080E-022   8.792865619E-023   0.000000000E+000   2.607013287E-024   4.422519241E-095  -7.950566516E-027 
  2.542997823E-035   1.611690516E-049   4.510000000E+001   4.510000000E+001   4.510000000E+001   1.637463627E-021   1.268477336E-021   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000   1.564495947E-026  -4.491936103E-024   2.829505080E-022   8.792865619E-023   0.000000000E+000   2.607013287E-024   3.985723155E-095  -7.950566516E-027 
  2.554883624E-035   1.619223450E-049   4.510000000E+001   4.510000000E+001   4.510000000E+001   1.637463627E-021   1.268477336E-021   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000   1.564495947E-026  -4.491936103E-024   2.829505080E-022   8.792865619E-023   0.000000000E+000   2.607013287E-024   3.564330823E-095  -7.950566516E-027 
  2.563063459E-035   1.624407631E-049   4.510000000E+001   4.510000000E+001   4.510000000E+001   1.637463627E-021   1.268477336E-021   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000   1.564495947E-026  -4.491936103E-024   2.829505080E-022   8.792865619E-023   0.000000000E+000   2.607013287E-024   3.283593145E-095  -7.950566516E-027 
  2.571243294E-035   1.629591813E-049   4.510000000E+001   4.510000000E+001   4.510000000E+001   1.637463627E-021   1.268477336E-021   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000   1.564495947E-026  -4.491936103E-024   2.829505080E-022   8.792865619E-023   0.000000000E+000   2.607013287E-024   3.010642672E-095  -7.950566516E-027 
  2.579423129E-035   1.634775994E-049   4.510000000E+001   4.510000000E+001   4.510000000E+001   1.637463627E-021   1.268477336E-021   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000   1.564495947E-026  -4.491936103E-024   2.829505080E-022   8.792865619E-023   0.000000000E+000   2.607013287E-024   2.745702750E-095  -7.950566516E-027 
  2.587602963E-035   1.639960176E-049   4.510000000E+001   4.510000000E+001   4.510000000E+001   1.637463627E-021   1.268477336E-021   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000   1.564495947E-026  -4.491936103E-024   2.829505080E-022   8.792865619E-023   0.000000000E+000   2.607013287E-024   2.489021348E-095  -7.950566516E-027 
  2.595782798E-035   1.645144357E-049   4.510000000E+001   4.510000000E+001   4.510000000E+001   1.637463627E-021   1.268477336E-021   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000   1.564495947E-026  -4.491936103E-024   2.829505080E-022   8.792865619E-023   0.000000000E+000   2.607013287E-024   2.240874846E-095  -7.950566516E-027 
  2.603962633E-035   1.650328539E-049   4.510000000E+001   4.510000000E+001   4.510000000E+001   1.637463627E-021   1.268477336E-021   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000   1.564495947E-026  -4.491936103E-024   2.829505080E-022   8.792865619E-023   0.000000000E+000   2.607013287E-024   2.001568172E-095  -7.950566516E-027 
  2.609507390E-035   1.653842672E-049   4.510000000E+001   4.510000000E+001   4.510000000E+001   1.637463627E-021   1.268477336E-021   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000   1.564495947E-026  -4.491936103E-024   2.829505080E-022   8.792865619E-023   0.000000000E+000   2.607013287E-024   1.844558736E-095  -7.950566516E-027 
  2.615052147E-035   1.657356805E-049   4.510000000E+001   4.510000000E+001   4.510000000E+001   1.637463627E-021   1.268477336E-021   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000   1.564495947E-026  -4.491936103E-024   2.829505080E-022   8.792865619E-023   0.000000000E+000   2.607013287E-024   1.691885588E-095  -7.950566516E-027 
  2.620596905E-035   1.660870938E-049   4.510000000E+001   4.510000000E+001   4.510000000E+001   1.637463627E-021   1.268477336E-021   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000   1.564495947E-026  -4.491936103E-024   2.829505080E-022   8.792865619E-023   0.000000000E+000   2.607013287E-024   1.543672690E-095  -7.950566516E-027 
  2.626141662E-035   1.664385071E-049   4.510000000E+001   4.510000000E+001   4.510000000E+001   1.637463627E-021   1.268477336E-021   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000   1.564495947E-026  -4.491936103E-024   2.829505080E-022   8.792865619E-023   0.000000000E+000   2.607013287E-024   1.400057440E-095  -7.950566516E-027 
  2.631686419E-035   1.667899204E-049   4.510000000E+001   4.510000000E+001   4.510000000E+001   1.637463627E-021   1.268477336E-021   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000   1.564495947E-026  -4.491936103E-024   2.829505080E-022   8.792865619E-023   0.000000000E+000   2.607013287E-024   1.261193166E-095  -7.950566516E-027 
  2.637231176E-035   1.671413337E-049   4.510000000E+001   4.510000000E+001   4.510000000E+001   1.637463627E-021   1.268477336E-021   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000   1.564495947E-026  -4.491936103E-024   2.829505080E-022   8.792865619E-023   0.000000000E+000   2.607013287E-024   1.127248752E-095  -7.950566516E-027 
  2.641027007E-035   1.673819043E-049   4.510000000E+001   4.510000000E+001   4.510000000E+001   1.637463627E-021   1.268477336E-021   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000   1.564495947E-026  -4.491936103E-024   2.829505080E-022   8.792865619E-023   0.000000000E+000   2.607013287E-024   1.038490321E-095  -7.950566516E-027 
  2.644822839E-035   1.676224749E-049   4.510000000E+001   4.510000000E+001   4.510000000E+001   1.637463627E-021   1.268477336E-021   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000  -0.000000000E+000   1.564495947E-026  -4.491936103E-024   2.829505080E-022   8.792865619E-023   0.000000000E+000   2.607013287E-024   9.521928316E-096  -7.950566516E-027 
