          distance              timeN                 Tn           C+(158m)        C+(2324.7A)        C+(2323.5A)        C+(2328.1A)        C+(2326.9A)        C+(2325.4A)         Si+(34.8m)         H(1215.7A)         H(1025.7A)          C(609.8m)          C(370.4m)           C(9850A)           C(9824A)         Si(129.7m)          Si(68.5m)           O(63.2m)          O(145.3m)           O(6300A)           O(6363A)          S+(6731A)          S+(6716A)         N+(205.3m)         N+(121.8m)          N+(6527A)          N+(6548A)          N+(6583A)           N(5200A)           N(5197A)           S(25.2m) 
  2.693153705E-035   1.706855683E-049   4.510000000E+001   5.656926463E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.005216438E-060   0.000000000E+000   0.000000000E+000   1.163963189E-058   3.628497319E-058   1.545215751E-070   5.213102643E-071   1.264997137E-059   4.485669502E-061   1.093732612E-058   2.708673059E-060   0.000000000E+000   0.000000000E+000   6.028007547E-263   3.277277478E-263   4.226294432E-066   3.199097994E-067   1.387244266E-083   2.610582695E-080   7.686799333E-080   0.000000000E+000   0.000000000E+000   3.200595800E-064 
  2.693973489E-035   1.707375242E-049   4.510000000E+001   5.658648410E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.005522422E-060   0.000000000E+000   0.000000000E+000   1.164317495E-058   3.629601820E-058   1.545686109E-070   5.214689492E-071   1.265382197E-059   4.487034922E-061   1.094065540E-058   2.709497569E-060   0.000000000E+000   0.000000000E+000   6.029842449E-263   3.278275069E-263   4.227580900E-066   3.200071788E-067   1.387666538E-083   2.611377346E-080   7.689139165E-080   0.000000000E+000   0.000000000E+000   3.201570050E-064 
  2.694793273E-035   1.707894801E-049   4.510000000E+001   5.660370356E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.005828407E-060   0.000000000E+000   0.000000000E+000   1.164671801E-058   3.630706321E-058   1.546156467E-070   5.216276340E-071   1.265767257E-059   4.488400343E-061   1.094398468E-058   2.710322079E-060   0.000000000E+000   0.000000000E+000   6.031677352E-263   3.279272659E-263   4.228867368E-066   3.201045581E-067   1.388088810E-083   2.612171997E-080   7.691478997E-080   0.000000000E+000   0.000000000E+000   3.202544299E-064 
  2.695613057E-035   1.708414361E-049   4.510000000E+001   5.662092303E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.006134391E-060   0.000000000E+000   0.000000000E+000   1.165026107E-058   3.631810821E-058   1.546626824E-070   5.217863189E-071   1.266152318E-059   4.489765764E-061   1.094731396E-058   2.711146588E-060   0.000000000E+000   0.000000000E+000   6.033512254E-263   3.280270250E-263   4.230153836E-066   3.202019374E-067   1.388511082E-083   2.612966649E-080   7.693818830E-080   0.000000000E+000   0.000000000E+000   3.203518548E-064 
  2.696432841E-035   1.708933920E-049   4.510000000E+001   5.663814250E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.006440375E-060   0.000000000E+000   0.000000000E+000   1.165380413E-058   3.632915322E-058   1.547097182E-070   5.219450037E-071   1.266537378E-059   4.491131184E-061   1.095064324E-058   2.711971098E-060   0.000000000E+000   0.000000000E+000   6.035347157E-263   3.281267841E-263   4.231440304E-066   3.202993167E-067   1.388933353E-083   2.613761300E-080   7.696158662E-080   0.000000000E+000   0.000000000E+000   3.204492797E-064 
  2.697252625E-035   1.709453479E-049   4.510000000E+001   5.665536197E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.006746359E-060   0.000000000E+000   0.000000000E+000   1.165734719E-058   3.634019823E-058   1.547567540E-070   5.221036886E-071   1.266922438E-059   4.492496605E-061   1.095397253E-058   2.712795608E-060   0.000000000E+000   0.000000000E+000   6.037182059E-263   3.282265431E-263   4.232726772E-066   3.203966960E-067   1.389355625E-083   2.614555952E-080   7.698498494E-080   0.000000000E+000   0.000000000E+000   3.205467046E-064 
  2.698072409E-035   1.709973038E-049   4.510000000E+001   5.667258144E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.007052343E-060   0.000000000E+000   0.000000000E+000   1.166089025E-058   3.635124324E-058   1.548037898E-070   5.222623734E-071   1.267307498E-059   4.493862025E-061   1.095730181E-058   2.713620117E-060   0.000000000E+000   0.000000000E+000   6.039016961E-263   3.283263022E-263   4.234013239E-066   3.204940753E-067   1.389777897E-083   2.615350603E-080   7.700838327E-080   0.000000000E+000   0.000000000E+000   3.206441295E-064 
  2.698626858E-035   1.710324435E-049   4.510000000E+001   5.668422758E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.007259291E-060   0.000000000E+000   0.000000000E+000   1.166328655E-058   3.635871337E-058   1.548356018E-070   5.223696977E-071   1.267567929E-059   4.494785509E-061   1.095955352E-058   2.714177763E-060   0.000000000E+000   0.000000000E+000   6.040257972E-263   3.283937729E-263   4.234883324E-066   3.205599365E-067   1.390063495E-083   2.615888054E-080   7.702420839E-080   0.000000000E+000   0.000000000E+000   3.207100215E-064 
  2.699181308E-035   1.710675832E-049   4.510000000E+001   5.669587373E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.007466239E-060   0.000000000E+000   0.000000000E+000   1.166568284E-058   3.636618351E-058   1.548674137E-070   5.224770220E-071   1.267828359E-059   4.495708992E-061   1.096180523E-058   2.714735409E-060   0.000000000E+000   0.000000000E+000   6.041498983E-263   3.284612435E-263   4.235753409E-066   3.206257976E-067   1.390349092E-083   2.616425506E-080   7.704003352E-080   0.000000000E+000   0.000000000E+000   3.207759135E-064 
  2.699735757E-035   1.711027229E-049   4.510000000E+001   5.670751988E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.007673187E-060   0.000000000E+000   0.000000000E+000   1.166807914E-058   3.637365365E-058   1.548992257E-070   5.225843463E-071   1.268088789E-059   4.496632475E-061   1.096405694E-058   2.715293054E-060   0.000000000E+000   0.000000000E+000   6.042739993E-263   3.285287142E-263   4.236623493E-066   3.206916588E-067   1.390634690E-083   2.616962957E-080   7.705585865E-080   0.000000000E+000   0.000000000E+000   3.208418055E-064 
  2.700290207E-035   1.711378625E-049   4.510000000E+001   5.671916602E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.007880135E-060   0.000000000E+000   0.000000000E+000   1.167047544E-058   3.638112378E-058   1.549310377E-070   5.226916706E-071   1.268349219E-059   4.497555958E-061   1.096630865E-058   2.715850700E-060   0.000000000E+000   0.000000000E+000   6.043981004E-263   3.285961849E-263   4.237493578E-066   3.207575199E-067   1.390920288E-083   2.617500409E-080   7.707168378E-080   0.000000000E+000   0.000000000E+000   3.209076974E-064 
  2.700844656E-035   1.711730022E-049   4.510000000E+001   5.673081217E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.008087083E-060   0.000000000E+000   0.000000000E+000   1.167287174E-058   3.638859392E-058   1.549628497E-070   5.227989949E-071   1.268609649E-059   4.498479441E-061   1.096856037E-058   2.716408346E-060   0.000000000E+000   0.000000000E+000   6.045222015E-263   3.286636555E-263   4.238363662E-066   3.208233811E-067   1.391205886E-083   2.618037860E-080   7.708750891E-080   0.000000000E+000   0.000000000E+000   3.209735894E-064 
  2.701399106E-035   1.712081419E-049   4.510000000E+001   5.674245832E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.008294031E-060   0.000000000E+000   0.000000000E+000   1.167526804E-058   3.639606405E-058   1.549946617E-070   5.229063191E-071   1.268870079E-059   4.499402925E-061   1.097081208E-058   2.716965991E-060   0.000000000E+000   0.000000000E+000   6.046463025E-263   3.287311262E-263   4.239233747E-066   3.208892422E-067   1.391491483E-083   2.618575311E-080   7.710333404E-080   0.000000000E+000   0.000000000E+000   3.210394814E-064 
  2.701780429E-035   1.712323092E-049   4.510000000E+001   5.675046797E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.008436360E-060   0.000000000E+000   0.000000000E+000   1.167691610E-058   3.640120165E-058   1.550165405E-070   5.229801316E-071   1.269049191E-059   4.500038052E-061   1.097236070E-058   2.717349513E-060   0.000000000E+000   0.000000000E+000   6.047316532E-263   3.287775292E-263   4.239832149E-066   3.209345383E-067   1.391687903E-083   2.618944944E-080   7.711421780E-080   0.000000000E+000   0.000000000E+000   3.210847987E-064 
  2.702161753E-035   1.712564766E-049   4.510000000E+001   5.675847763E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.008578689E-060   0.000000000E+000   0.000000000E+000   1.167856416E-058   3.640633925E-058   1.550384192E-070   5.230539440E-071   1.269228302E-059   4.500673178E-061   1.097390932E-058   2.717733034E-060   0.000000000E+000   0.000000000E+000   6.048170039E-263   3.288239322E-263   4.240430551E-066   3.209798344E-067   1.391884324E-083   2.619314577E-080   7.712510155E-080   0.000000000E+000   0.000000000E+000   3.211301160E-064 
  2.702543076E-035   1.712806439E-049   4.510000000E+001   5.676648728E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.008721017E-060   0.000000000E+000   0.000000000E+000   1.168021221E-058   3.641147685E-058   1.550602979E-070   5.231277564E-071   1.269407413E-059   4.501308305E-061   1.097545793E-058   2.718116556E-060   0.000000000E+000   0.000000000E+000   6.049023546E-263   3.288703353E-263   4.241028953E-066   3.210251305E-067   1.392080744E-083   2.619684210E-080   7.713598531E-080   0.000000000E+000   0.000000000E+000   3.211754333E-064 
  2.702924400E-035   1.713048113E-049   4.510000000E+001   5.677449693E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.008863346E-060   0.000000000E+000   0.000000000E+000   1.168186027E-058   3.641661444E-058   1.550821767E-070   5.232015689E-071   1.269586524E-059   4.501943432E-061   1.097700655E-058   2.718500078E-060   0.000000000E+000   0.000000000E+000   6.049877053E-263   3.289167383E-263   4.241627355E-066   3.210704266E-067   1.392277164E-083   2.620053843E-080   7.714686906E-080   0.000000000E+000   0.000000000E+000   3.212207506E-064 
  2.703305723E-035   1.713289786E-049   4.510000000E+001   5.678250659E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.009005675E-060   0.000000000E+000   0.000000000E+000   1.168350833E-058   3.642175204E-058   1.551040554E-070   5.232753813E-071   1.269765635E-059   4.502578559E-061   1.097855517E-058   2.718883599E-060   0.000000000E+000   0.000000000E+000   6.050730560E-263   3.289631414E-263   4.242225757E-066   3.211157227E-067   1.392473584E-083   2.620423476E-080   7.715775282E-080   0.000000000E+000   0.000000000E+000   3.212660679E-064 
  2.703687046E-035   1.713531460E-049   4.510000000E+001   5.679051624E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.009148004E-060   0.000000000E+000   0.000000000E+000   1.168515639E-058   3.642688964E-058   1.551259342E-070   5.233491937E-071   1.269944747E-059   4.503213686E-061   1.098010379E-058   2.719267121E-060   0.000000000E+000   0.000000000E+000   6.051584067E-263   3.290095444E-263   4.242824159E-066   3.211610188E-067   1.392670004E-083   2.620793109E-080   7.716863657E-080   0.000000000E+000   0.000000000E+000   3.213113852E-064 
  2.703946518E-035   1.713695906E-049   4.510000000E+001   5.679596640E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.009244851E-060   0.000000000E+000   0.000000000E+000   1.168627781E-058   3.643038551E-058   1.551408215E-070   5.233994193E-071   1.270066623E-059   4.503645857E-061   1.098115754E-058   2.719528088E-060   0.000000000E+000   0.000000000E+000   6.052164834E-263   3.290411193E-263   4.243231340E-066   3.211918405E-067   1.392803658E-083   2.621044625E-080   7.717604241E-080   0.000000000E+000   0.000000000E+000   3.213422213E-064 
  2.704205989E-035   1.713860353E-049   4.510000000E+001   5.680141656E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.009341699E-060   0.000000000E+000   0.000000000E+000   1.168739923E-058   3.643388138E-058   1.551557089E-070   5.234496449E-071   1.270188499E-059   4.504078028E-061   1.098221130E-058   2.719789054E-060   0.000000000E+000   0.000000000E+000   6.052745602E-263   3.290726942E-263   4.243638522E-066   3.212226621E-067   1.392937312E-083   2.621296141E-080   7.718344825E-080   0.000000000E+000   0.000000000E+000   3.213730574E-064 
  2.704465460E-035   1.714024799E-049   4.510000000E+001   5.680686672E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.009438546E-060   0.000000000E+000   0.000000000E+000   1.168852064E-058   3.643737725E-058   1.551705963E-070   5.234998704E-071   1.270310375E-059   4.504510200E-061   1.098326505E-058   2.720050021E-060   0.000000000E+000   0.000000000E+000   6.053326369E-263   3.291042691E-263   4.244045704E-066   3.212534838E-067   1.393070966E-083   2.621547658E-080   7.719085409E-080   0.000000000E+000   0.000000000E+000   3.214038935E-064 
  2.704724931E-035   1.714189246E-049   4.510000000E+001   5.681231687E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.009535394E-060   0.000000000E+000   0.000000000E+000   1.168964206E-058   3.644087312E-058   1.551854836E-070   5.235500960E-071   1.270432251E-059   4.504942371E-061   1.098431881E-058   2.720310988E-060   0.000000000E+000   0.000000000E+000   6.053907137E-263   3.291358440E-263   4.244452886E-066   3.212843055E-067   1.393204620E-083   2.621799174E-080   7.719825992E-080   0.000000000E+000   0.000000000E+000   3.214347296E-064 
  2.704984402E-035   1.714353692E-049   4.510000000E+001   5.681776703E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.009632241E-060   0.000000000E+000   0.000000000E+000   1.169076348E-058   3.644436899E-058   1.552003710E-070   5.236003216E-071   1.270554126E-059   4.505374542E-061   1.098537257E-058   2.720571955E-060   0.000000000E+000   0.000000000E+000   6.054487905E-263   3.291674188E-263   4.244860067E-066   3.213151271E-067   1.393338274E-083   2.622050690E-080   7.720566576E-080   0.000000000E+000   0.000000000E+000   3.214655657E-064 
  2.705243873E-035   1.714518139E-049   4.510000000E+001   5.682321719E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.009729088E-060   0.000000000E+000   0.000000000E+000   1.169188490E-058   3.644786486E-058   1.552152583E-070   5.236505471E-071   1.270676002E-059   4.505806713E-061   1.098642632E-058   2.720832921E-060   0.000000000E+000   0.000000000E+000   6.055068672E-263   3.291989937E-263   4.245267249E-066   3.213459488E-067   1.393471928E-083   2.622302206E-080   7.721307160E-080   0.000000000E+000   0.000000000E+000   3.214964018E-064 
  2.705420205E-035   1.714629894E-049   4.510000000E+001   5.682692103E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.009794904E-060   0.000000000E+000   0.000000000E+000   1.169264700E-058   3.645024060E-058   1.552253755E-070   5.236846796E-071   1.270758827E-059   4.506100410E-061   1.098714243E-058   2.721010270E-060   0.000000000E+000   0.000000000E+000   6.055463352E-263   3.292204515E-263   4.245543963E-066   3.213668947E-067   1.393562757E-083   2.622473133E-080   7.721810448E-080   0.000000000E+000   0.000000000E+000   3.215173575E-064 
  2.705596537E-035   1.714741649E-049   4.510000000E+001   5.683062486E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.009860720E-060   0.000000000E+000   0.000000000E+000   1.169340909E-058   3.645261633E-058   1.552354927E-070   5.237188120E-071   1.270841652E-059   4.506394106E-061   1.098785855E-058   2.721187618E-060   0.000000000E+000   0.000000000E+000   6.055858032E-263   3.292419092E-263   4.245820677E-066   3.213878406E-067   1.393653585E-083   2.622644059E-080   7.722313736E-080   0.000000000E+000   0.000000000E+000   3.215383132E-064 
  2.705772869E-035   1.714853404E-049   4.510000000E+001   5.683432870E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.009926536E-060   0.000000000E+000   0.000000000E+000   1.169417119E-058   3.645499207E-058   1.552456099E-070   5.237529445E-071   1.270924477E-059   4.506687802E-061   1.098857466E-058   2.721364967E-060   0.000000000E+000   0.000000000E+000   6.056252712E-263   3.292633670E-263   4.246097391E-066   3.214087864E-067   1.393744414E-083   2.622814985E-080   7.722817024E-080   0.000000000E+000   0.000000000E+000   3.215592689E-064 
  2.705949201E-035   1.714965159E-049   4.510000000E+001   5.683803253E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.009992352E-060   0.000000000E+000   0.000000000E+000   1.169493329E-058   3.645736780E-058   1.552557271E-070   5.237870769E-071   1.271007302E-059   4.506981498E-061   1.098929078E-058   2.721542316E-060   0.000000000E+000   0.000000000E+000   6.056647391E-263   3.292848248E-263   4.246374105E-066   3.214297323E-067   1.393835243E-083   2.622985911E-080   7.723320312E-080   0.000000000E+000   0.000000000E+000   3.215802246E-064 
  2.706125533E-035   1.715076914E-049   4.510000000E+001   5.684173637E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.010058168E-060   0.000000000E+000   0.000000000E+000   1.169569539E-058   3.645974354E-058   1.552658443E-070   5.238212094E-071   1.271090127E-059   4.507275195E-061   1.099000689E-058   2.721719664E-060   0.000000000E+000   0.000000000E+000   6.057042071E-263   3.293062825E-263   4.246650818E-066   3.214506782E-067   1.393926072E-083   2.623156837E-080   7.723823600E-080   0.000000000E+000   0.000000000E+000   3.216011802E-064 
  2.706301865E-035   1.715188669E-049   4.510000000E+001   5.684544020E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.010123984E-060   0.000000000E+000   0.000000000E+000   1.169645748E-058   3.646211927E-058   1.552759615E-070   5.238553418E-071   1.271172952E-059   4.507568891E-061   1.099072301E-058   2.721897013E-060   0.000000000E+000   0.000000000E+000   6.057436751E-263   3.293277403E-263   4.246927532E-066   3.214716241E-067   1.394016901E-083   2.623327764E-080   7.724326888E-080   0.000000000E+000   0.000000000E+000   3.216221359E-064 
  2.706422621E-035   1.715265201E-049   4.510000000E+001   5.684797665E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.010169056E-060   0.000000000E+000   0.000000000E+000   1.169697938E-058   3.646374621E-058   1.552828900E-070   5.238787163E-071   1.271229671E-059   4.507770019E-061   1.099121341E-058   2.722018464E-060   0.000000000E+000   0.000000000E+000   6.057707035E-263   3.293424349E-263   4.247117031E-066   3.214859682E-067   1.394079102E-083   2.623444817E-080   7.724671549E-080   0.000000000E+000   0.000000000E+000   3.216364868E-064 
  2.706543376E-035   1.715341732E-049   4.510000000E+001   5.685051310E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.010214127E-060   0.000000000E+000   0.000000000E+000   1.169750128E-058   3.646537316E-058   1.552898184E-070   5.239020908E-071   1.271286391E-059   4.507971148E-061   1.099170382E-058   2.722139916E-060   0.000000000E+000   0.000000000E+000   6.057977318E-263   3.293571296E-263   4.247306529E-066   3.215003123E-067   1.394141303E-083   2.623561870E-080   7.725016209E-080   0.000000000E+000   0.000000000E+000   3.216508376E-064 
  2.706664131E-035   1.715418264E-049   4.510000000E+001   5.685304956E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.010259199E-060   0.000000000E+000   0.000000000E+000   1.169802318E-058   3.646700010E-058   1.552967468E-070   5.239254653E-071   1.271343111E-059   4.508172276E-061   1.099219423E-058   2.722261367E-060   0.000000000E+000   0.000000000E+000   6.058247602E-263   3.293718242E-263   4.247496028E-066   3.215146564E-067   1.394203505E-083   2.623678923E-080   7.725360870E-080   0.000000000E+000   0.000000000E+000   3.216651884E-064 
  2.706784886E-035   1.715494796E-049   4.510000000E+001   5.685558601E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.010304271E-060   0.000000000E+000   0.000000000E+000   1.169854507E-058   3.646862705E-058   1.553036753E-070   5.239488398E-071   1.271399831E-059   4.508373404E-061   1.099268464E-058   2.722382818E-060   0.000000000E+000   0.000000000E+000   6.058517886E-263   3.293865189E-263   4.247685526E-066   3.215290005E-067   1.394265706E-083   2.623795976E-080   7.725705530E-080   0.000000000E+000   0.000000000E+000   3.216795392E-064 
  2.706905642E-035   1.715571328E-049   4.510000000E+001   5.685812246E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.010349343E-060   0.000000000E+000   0.000000000E+000   1.169906697E-058   3.647025399E-058   1.553106037E-070   5.239722143E-071   1.271456551E-059   4.508574532E-061   1.099317504E-058   2.722504270E-060   0.000000000E+000   0.000000000E+000   6.058788169E-263   3.294012135E-263   4.247875025E-066   3.215433446E-067   1.394327907E-083   2.623913030E-080   7.726050191E-080   0.000000000E+000   0.000000000E+000   3.216938901E-064 
  2.707026397E-035   1.715647860E-049   4.510000000E+001   5.686065891E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.010394415E-060   0.000000000E+000   0.000000000E+000   1.169958887E-058   3.647188094E-058   1.553175321E-070   5.239955888E-071   1.271513271E-059   4.508775661E-061   1.099366545E-058   2.722625721E-060   0.000000000E+000   0.000000000E+000   6.059058453E-263   3.294159082E-263   4.248064523E-066   3.215576887E-067   1.394390108E-083   2.624030083E-080   7.726394851E-080   0.000000000E+000   0.000000000E+000   3.217082409E-064 
  2.707108117E-035   1.715699652E-049   4.510000000E+001   5.686237542E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.010424917E-060   0.000000000E+000   0.000000000E+000   1.169994206E-058   3.647298195E-058   1.553222209E-070   5.240114072E-071   1.271551656E-059   4.508911772E-061   1.099399733E-058   2.722707912E-060   0.000000000E+000   0.000000000E+000   6.059241364E-263   3.294258526E-263   4.248192764E-066   3.215673959E-067   1.394432202E-083   2.624109297E-080   7.726628096E-080   0.000000000E+000   0.000000000E+000   3.217179526E-064 
  2.707189837E-035   1.715751444E-049   4.510000000E+001   5.686409194E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.010455419E-060   0.000000000E+000   0.000000000E+000   1.170029524E-058   3.647408297E-058   1.553269096E-070   5.240272256E-071   1.271590040E-059   4.509047883E-061   1.099432921E-058   2.722790103E-060   0.000000000E+000   0.000000000E+000   6.059424275E-263   3.294357970E-263   4.248321005E-066   3.215771031E-067   1.394474296E-083   2.624188512E-080   7.726861341E-080   0.000000000E+000   0.000000000E+000   3.217276644E-064 
  2.707271556E-035   1.715803236E-049   4.510000000E+001   5.686580845E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.010485920E-060   0.000000000E+000   0.000000000E+000   1.170064843E-058   3.647518399E-058   1.553315983E-070   5.240430440E-071   1.271628425E-059   4.509183995E-061   1.099466108E-058   2.722872294E-060   0.000000000E+000   0.000000000E+000   6.059607187E-263   3.294457415E-263   4.248449246E-066   3.215868104E-067   1.394516390E-083   2.624267726E-080   7.727094586E-080   0.000000000E+000   0.000000000E+000   3.217373761E-064 
  2.707353276E-035   1.715855028E-049   4.510000000E+001   5.686752497E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.010516422E-060   0.000000000E+000   0.000000000E+000   1.170100162E-058   3.647628500E-058   1.553362871E-070   5.240588624E-071   1.271666809E-059   4.509320106E-061   1.099499296E-058   2.722954485E-060   0.000000000E+000   0.000000000E+000   6.059790098E-263   3.294556859E-263   4.248577487E-066   3.215965176E-067   1.394558484E-083   2.624346941E-080   7.727327831E-080   0.000000000E+000   0.000000000E+000   3.217470879E-064 
  2.707434996E-035   1.715906820E-049   4.510000000E+001   5.686924148E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.010546924E-060   0.000000000E+000   0.000000000E+000   1.170135481E-058   3.647738602E-058   1.553409758E-070   5.240746809E-071   1.271705194E-059   4.509456217E-061   1.099532484E-058   2.723036675E-060   0.000000000E+000   0.000000000E+000   6.059973009E-263   3.294656303E-263   4.248705728E-066   3.216062248E-067   1.394600578E-083   2.624426155E-080   7.727561076E-080   0.000000000E+000   0.000000000E+000   3.217567996E-064 
  2.707516716E-035   1.715958612E-049   4.510000000E+001   5.687095799E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.010577426E-060   0.000000000E+000   0.000000000E+000   1.170170800E-058   3.647848703E-058   1.553456646E-070   5.240904993E-071   1.271743578E-059   4.509592328E-061   1.099565672E-058   2.723118866E-060   0.000000000E+000   0.000000000E+000   6.060155921E-263   3.294755748E-263   4.248833969E-066   3.216159320E-067   1.394642672E-083   2.624505369E-080   7.727794321E-080   0.000000000E+000   0.000000000E+000   3.217665114E-064 
  2.707572811E-035   1.715994164E-049   4.510000000E+001   5.687213627E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.010598364E-060   0.000000000E+000   0.000000000E+000   1.170195044E-058   3.647924281E-058   1.553488831E-070   5.241013576E-071   1.271769927E-059   4.509685760E-061   1.099588453E-058   2.723175285E-060   0.000000000E+000   0.000000000E+000   6.060281478E-263   3.294824010E-263   4.248921998E-066   3.216225954E-067   1.394671567E-083   2.624559745E-080   7.727954429E-080   0.000000000E+000   0.000000000E+000   3.217731779E-064 
  2.707628906E-035   1.716029715E-049   4.510000000E+001   5.687331455E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.010619301E-060   0.000000000E+000   0.000000000E+000   1.170219288E-058   3.647999859E-058   1.553521016E-070   5.241122159E-071   1.271796275E-059   4.509779192E-061   1.099611234E-058   2.723231704E-060   0.000000000E+000   0.000000000E+000   6.060407035E-263   3.294892272E-263   4.249010027E-066   3.216292587E-067   1.394700462E-083   2.624614121E-080   7.728114537E-080   0.000000000E+000   0.000000000E+000   3.217798444E-064 
  2.707685002E-035   1.716065267E-049   4.510000000E+001   5.687449282E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.010640239E-060   0.000000000E+000   0.000000000E+000   1.170243532E-058   3.648075436E-058   1.553553201E-070   5.241230743E-071   1.271822624E-059   4.509872623E-061   1.099634015E-058   2.723288122E-060   0.000000000E+000   0.000000000E+000   6.060532591E-263   3.294960534E-263   4.249098056E-066   3.216359221E-067   1.394729357E-083   2.624668496E-080   7.728274644E-080   0.000000000E+000   0.000000000E+000   3.217865109E-064 
  2.707741097E-035   1.716100819E-049   4.510000000E+001   5.687567110E-058   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000   1.010661176E-060   0.000000000E+000   0.000000000E+000   1.170267776E-058   3.648151014E-058   1.553585386E-070   5.241339326E-071   1.271848972E-059   4.509966055E-061   1.099656797E-058   2.723344541E-060   0.000000000E+000   0.000000000E+000   6.060658148E-263   3.295028796E-263   4.249186085E-066   3.216425855E-067   1.394758251E-083   2.624722872E-080   7.728434752E-080   0.000000000E+000   0.000000000E+000   3.217931774E-064 
