 In this file you can find the excitation temperatures of the first half of computed CO rotational levels
     distance         timeN         timeI     Texc(1-0)     Texc(2-1)     Texc(3-2)     Texc(4-3)     Texc(5-4)     Texc(6-5)     Texc(7-6)     Texc(8-7)     Texc(9-8)    Texc(10-9)   Texc(11-10)   Texc(12-11)   Texc(13-12)   Texc(14-13)   Texc(15-14)   Texc(16-15)   Texc(17-16)   Texc(18-17)   Texc(19-18)   Texc(20-19)   Texc(21-20)   Texc(22-21)   Texc(23-22)   Texc(24-23)   Texc(25-24)   Texc(26-25)   Texc(27-26)   Texc(28-27)   Texc(29-28)   Texc(30-29)   Texc(31-30)   Texc(32-31)   Texc(33-32)   Texc(34-33)   Texc(35-34)   Texc(36-35)   Texc(37-36)   Texc(38-37)   Texc(39-38)   Texc(40-39) 
   2.353E-035    1.491E-049    1.491E-049   -1.387E+002    1.691E+001    1.295E+001    1.350E+001    1.518E+001    1.745E+001    1.973E+001    2.190E+001    2.369E+001    2.525E+001    2.651E+001    2.788E+001    2.948E+001    2.999E+001    2.757E+001    3.158E+001    3.161E+001    3.228E+001    3.497E+001    3.617E+001    3.437E+001    3.473E+001    3.518E+001    3.562E+001    3.591E+001    3.614E+001    3.646E+001    3.678E+001    3.710E+001    3.748E+001    3.760E+001    3.780E+001    3.799E+001    3.829E+001    3.843E+001    3.868E+001    3.880E+001    3.894E+001    3.918E+001    3.929E+001 
   2.378E-035    1.507E-049    1.507E-049   -1.387E+002    1.691E+001    1.295E+001    1.350E+001    1.518E+001    1.745E+001    1.973E+001    2.190E+001    2.369E+001    2.525E+001    2.651E+001    2.788E+001    2.948E+001    2.999E+001    2.757E+001    3.158E+001    3.161E+001    3.228E+001    3.497E+001    3.617E+001    3.437E+001    3.473E+001    3.518E+001    3.562E+001    3.591E+001    3.614E+001    3.646E+001    3.678E+001    3.710E+001    3.748E+001    3.760E+001    3.780E+001    3.799E+001    3.829E+001    3.843E+001    3.868E+001    3.880E+001    3.894E+001    3.918E+001    3.929E+001 
   2.396E-035    1.518E-049    1.518E-049   -1.387E+002    1.691E+001    1.295E+001    1.350E+001    1.518E+001    1.745E+001    1.973E+001    2.190E+001    2.369E+001    2.525E+001    2.651E+001    2.788E+001    2.948E+001    2.999E+001    2.757E+001    3.158E+001    3.161E+001    3.228E+001    3.497E+001    3.617E+001    3.437E+001    3.473E+001    3.518E+001    3.562E+001    3.591E+001    3.614E+001    3.646E+001    3.678E+001    3.710E+001    3.748E+001    3.760E+001    3.780E+001    3.799E+001    3.829E+001    3.843E+001    3.868E+001    3.880E+001    3.894E+001    3.918E+001    3.929E+001 
   2.413E-035    1.529E-049    1.529E-049   -1.387E+002    1.691E+001    1.295E+001    1.350E+001    1.518E+001    1.745E+001    1.973E+001    2.190E+001    2.369E+001    2.525E+001    2.651E+001    2.788E+001    2.948E+001    2.999E+001    2.757E+001    3.158E+001    3.161E+001    3.228E+001    3.497E+001    3.617E+001    3.437E+001    3.473E+001    3.518E+001    3.562E+001    3.591E+001    3.614E+001    3.646E+001    3.678E+001    3.710E+001    3.748E+001    3.760E+001    3.780E+001    3.799E+001    3.829E+001    3.843E+001    3.868E+001    3.880E+001    3.894E+001    3.918E+001    3.929E+001 
   2.431E-035    1.541E-049    1.541E-049   -1.387E+002    1.691E+001    1.295E+001    1.350E+001    1.518E+001    1.745E+001    1.973E+001    2.190E+001    2.369E+001    2.525E+001    2.651E+001    2.788E+001    2.948E+001    2.999E+001    2.757E+001    3.158E+001    3.161E+001    3.228E+001    3.497E+001    3.617E+001    3.437E+001    3.473E+001    3.518E+001    3.562E+001    3.591E+001    3.614E+001    3.646E+001    3.678E+001    3.710E+001    3.748E+001    3.760E+001    3.780E+001    3.799E+001    3.829E+001    3.843E+001    3.868E+001    3.880E+001    3.894E+001    3.918E+001    3.929E+001 
   2.448E-035    1.552E-049    1.552E-049   -1.387E+002    1.691E+001    1.295E+001    1.350E+001    1.518E+001    1.745E+001    1.973E+001    2.190E+001    2.369E+001    2.525E+001    2.651E+001    2.788E+001    2.948E+001    2.999E+001    2.757E+001    3.158E+001    3.161E+001    3.228E+001    3.497E+001    3.617E+001    3.437E+001    3.473E+001    3.518E+001    3.562E+001    3.591E+001    3.614E+001    3.646E+001    3.678E+001    3.710E+001    3.748E+001    3.760E+001    3.780E+001    3.799E+001    3.829E+001    3.843E+001    3.868E+001    3.880E+001    3.894E+001    3.918E+001    3.929E+001 
   2.466E-035    1.563E-049    1.563E-049   -1.387E+002    1.691E+001    1.295E+001    1.350E+001    1.518E+001    1.745E+001    1.973E+001    2.190E+001    2.369E+001    2.525E+001    2.651E+001    2.788E+001    2.948E+001    2.999E+001    2.757E+001    3.158E+001    3.161E+001    3.228E+001    3.497E+001    3.617E+001    3.437E+001    3.473E+001    3.518E+001    3.562E+001    3.591E+001    3.614E+001    3.646E+001    3.678E+001    3.710E+001    3.748E+001    3.760E+001    3.780E+001    3.799E+001    3.829E+001    3.843E+001    3.868E+001    3.880E+001    3.894E+001    3.918E+001    3.929E+001 
   2.484E-035    1.574E-049    1.574E-049   -1.387E+002    1.691E+001    1.295E+001    1.350E+001    1.518E+001    1.745E+001    1.973E+001    2.190E+001    2.369E+001    2.525E+001    2.651E+001    2.788E+001    2.948E+001    2.999E+001    2.757E+001    3.158E+001    3.161E+001    3.228E+001    3.497E+001    3.617E+001    3.437E+001    3.473E+001    3.518E+001    3.562E+001    3.591E+001    3.614E+001    3.646E+001    3.678E+001    3.710E+001    3.748E+001    3.760E+001    3.780E+001    3.799E+001    3.829E+001    3.843E+001    3.868E+001    3.880E+001    3.894E+001    3.918E+001    3.929E+001 
   2.495E-035    1.582E-049    1.582E-049   -1.387E+002    1.691E+001    1.295E+001    1.350E+001    1.518E+001    1.745E+001    1.973E+001    2.190E+001    2.369E+001    2.525E+001    2.651E+001    2.788E+001    2.948E+001    2.999E+001    2.757E+001    3.158E+001    3.161E+001    3.228E+001    3.497E+001    3.617E+001    3.437E+001    3.473E+001    3.518E+001    3.562E+001    3.591E+001    3.614E+001    3.646E+001    3.678E+001    3.710E+001    3.748E+001    3.760E+001    3.780E+001    3.799E+001    3.829E+001    3.843E+001    3.868E+001    3.880E+001    3.894E+001    3.918E+001    3.929E+001 
   2.507E-035    1.589E-049    1.589E-049   -1.387E+002    1.691E+001    1.295E+001    1.350E+001    1.518E+001    1.745E+001    1.973E+001    2.190E+001    2.369E+001    2.525E+001    2.651E+001    2.788E+001    2.948E+001    2.999E+001    2.757E+001    3.158E+001    3.161E+001    3.228E+001    3.497E+001    3.617E+001    3.437E+001    3.473E+001    3.518E+001    3.562E+001    3.591E+001    3.614E+001    3.646E+001    3.678E+001    3.710E+001    3.748E+001    3.760E+001    3.780E+001    3.799E+001    3.829E+001    3.843E+001    3.868E+001    3.880E+001    3.894E+001    3.918E+001    3.929E+001 
   2.519E-035    1.597E-049    1.597E-049   -1.387E+002    1.691E+001    1.295E+001    1.350E+001    1.518E+001    1.745E+001    1.973E+001    2.190E+001    2.369E+001    2.525E+001    2.651E+001    2.788E+001    2.948E+001    2.999E+001    2.757E+001    3.158E+001    3.161E+001    3.228E+001    3.497E+001    3.617E+001    3.437E+001    3.473E+001    3.518E+001    3.562E+001    3.591E+001    3.614E+001    3.646E+001    3.678E+001    3.710E+001    3.748E+001    3.760E+001    3.780E+001    3.799E+001    3.829E+001    3.843E+001    3.868E+001    3.880E+001    3.894E+001    3.918E+001    3.929E+001 
   2.531E-035    1.604E-049    1.604E-049   -1.387E+002    1.691E+001    1.295E+001    1.350E+001    1.518E+001    1.745E+001    1.973E+001    2.190E+001    2.369E+001    2.525E+001    2.651E+001    2.788E+001    2.948E+001    2.999E+001    2.757E+001    3.158E+001    3.161E+001    3.228E+001    3.497E+001    3.617E+001    3.437E+001    3.473E+001    3.518E+001    3.562E+001    3.591E+001    3.614E+001    3.646E+001    3.678E+001    3.710E+001    3.748E+001    3.760E+001    3.780E+001    3.799E+001    3.829E+001    3.843E+001    3.868E+001    3.880E+001    3.894E+001    3.918E+001    3.929E+001 
   2.543E-035    1.612E-049    1.612E-049   -1.387E+002    1.691E+001    1.295E+001    1.350E+001    1.518E+001    1.745E+001    1.973E+001    2.190E+001    2.369E+001    2.525E+001    2.651E+001    2.788E+001    2.948E+001    2.999E+001    2.757E+001    3.158E+001    3.161E+001    3.228E+001    3.497E+001    3.617E+001    3.437E+001    3.473E+001    3.518E+001    3.562E+001    3.591E+001    3.614E+001    3.646E+001    3.678E+001    3.710E+001    3.748E+001    3.760E+001    3.780E+001    3.799E+001    3.829E+001    3.843E+001    3.868E+001    3.880E+001    3.894E+001    3.918E+001    3.929E+001 
   2.555E-035    1.619E-049    1.619E-049   -1.387E+002    1.691E+001    1.295E+001    1.350E+001    1.518E+001    1.745E+001    1.973E+001    2.190E+001    2.369E+001    2.525E+001    2.651E+001    2.788E+001    2.948E+001    2.999E+001    2.757E+001    3.158E+001    3.161E+001    3.228E+001    3.497E+001    3.617E+001    3.437E+001    3.473E+001    3.518E+001    3.562E+001    3.591E+001    3.614E+001    3.646E+001    3.678E+001    3.710E+001    3.748E+001    3.760E+001    3.780E+001    3.799E+001    3.829E+001    3.843E+001    3.868E+001    3.880E+001    3.894E+001    3.918E+001    3.929E+001 
   2.563E-035    1.624E-049    1.624E-049   -1.387E+002    1.691E+001    1.295E+001    1.350E+001    1.518E+001    1.745E+001    1.973E+001    2.190E+001    2.369E+001    2.525E+001    2.651E+001    2.788E+001    2.948E+001    2.999E+001    2.757E+001    3.158E+001    3.161E+001    3.228E+001    3.497E+001    3.617E+001    3.437E+001    3.473E+001    3.518E+001    3.562E+001    3.591E+001    3.614E+001    3.646E+001    3.678E+001    3.710E+001    3.748E+001    3.760E+001    3.780E+001    3.799E+001    3.829E+001    3.843E+001    3.868E+001    3.880E+001    3.894E+001    3.918E+001    3.929E+001 
   2.571E-035    1.630E-049    1.630E-049   -1.387E+002    1.691E+001    1.295E+001    1.350E+001    1.518E+001    1.745E+001    1.973E+001    2.190E+001    2.369E+001    2.525E+001    2.651E+001    2.788E+001    2.948E+001    2.999E+001    2.757E+001    3.158E+001    3.161E+001    3.228E+001    3.497E+001    3.617E+001    3.437E+001    3.473E+001    3.518E+001    3.562E+001    3.591E+001    3.614E+001    3.646E+001    3.678E+001    3.710E+001    3.748E+001    3.760E+001    3.780E+001    3.799E+001    3.829E+001    3.843E+001    3.868E+001    3.880E+001    3.894E+001    3.918E+001    3.929E+001 
   2.579E-035    1.635E-049    1.635E-049   -1.387E+002    1.691E+001    1.295E+001    1.350E+001    1.518E+001    1.745E+001    1.973E+001    2.190E+001    2.369E+001    2.525E+001    2.651E+001    2.788E+001    2.948E+001    2.999E+001    2.757E+001    3.158E+001    3.161E+001    3.228E+001    3.497E+001    3.617E+001    3.437E+001    3.473E+001    3.518E+001    3.562E+001    3.591E+001    3.614E+001    3.646E+001    3.678E+001    3.710E+001    3.748E+001    3.760E+001    3.780E+001    3.799E+001    3.829E+001    3.843E+001    3.868E+001    3.880E+001    3.894E+001    3.918E+001    3.929E+001 
   2.588E-035    1.640E-049    1.640E-049   -1.387E+002    1.691E+001    1.295E+001    1.350E+001    1.518E+001    1.745E+001    1.973E+001    2.190E+001    2.369E+001    2.525E+001    2.651E+001    2.788E+001    2.948E+001    2.999E+001    2.757E+001    3.158E+001    3.161E+001    3.228E+001    3.497E+001    3.617E+001    3.437E+001    3.473E+001    3.518E+001    3.562E+001    3.591E+001    3.614E+001    3.646E+001    3.678E+001    3.710E+001    3.748E+001    3.760E+001    3.780E+001    3.799E+001    3.829E+001    3.843E+001    3.868E+001    3.880E+001    3.894E+001    3.918E+001    3.929E+001 
   2.596E-035    1.645E-049    1.645E-049   -1.387E+002    1.691E+001    1.295E+001    1.350E+001    1.518E+001    1.745E+001    1.973E+001    2.190E+001    2.369E+001    2.525E+001    2.651E+001    2.788E+001    2.948E+001    2.999E+001    2.757E+001    3.158E+001    3.161E+001    3.228E+001    3.497E+001    3.617E+001    3.437E+001    3.473E+001    3.518E+001    3.562E+001    3.591E+001    3.614E+001    3.646E+001    3.678E+001    3.710E+001    3.748E+001    3.760E+001    3.780E+001    3.799E+001    3.829E+001    3.843E+001    3.868E+001    3.880E+001    3.894E+001    3.918E+001    3.929E+001 
   2.604E-035    1.650E-049    1.650E-049   -1.387E+002    1.691E+001    1.295E+001    1.350E+001    1.518E+001    1.745E+001    1.973E+001    2.190E+001    2.369E+001    2.525E+001    2.651E+001    2.788E+001    2.948E+001    2.999E+001    2.757E+001    3.158E+001    3.161E+001    3.228E+001    3.497E+001    3.617E+001    3.437E+001    3.473E+001    3.518E+001    3.562E+001    3.591E+001    3.614E+001    3.646E+001    3.678E+001    3.710E+001    3.748E+001    3.760E+001    3.780E+001    3.799E+001    3.829E+001    3.843E+001    3.868E+001    3.880E+001    3.894E+001    3.918E+001    3.929E+001 
   2.610E-035    1.654E-049    1.654E-049   -1.387E+002    1.691E+001    1.295E+001    1.350E+001    1.518E+001    1.745E+001    1.973E+001    2.190E+001    2.369E+001    2.525E+001    2.651E+001    2.788E+001    2.948E+001    2.999E+001    2.757E+001    3.158E+001    3.161E+001    3.228E+001    3.497E+001    3.617E+001    3.437E+001    3.473E+001    3.518E+001    3.562E+001    3.591E+001    3.614E+001    3.646E+001    3.678E+001    3.710E+001    3.748E+001    3.760E+001    3.780E+001    3.799E+001    3.829E+001    3.843E+001    3.868E+001    3.880E+001    3.894E+001    3.918E+001    3.929E+001 
   2.615E-035    1.657E-049    1.657E-049   -1.387E+002    1.691E+001    1.295E+001    1.350E+001    1.518E+001    1.745E+001    1.973E+001    2.190E+001    2.369E+001    2.525E+001    2.651E+001    2.788E+001    2.948E+001    2.999E+001    2.757E+001    3.158E+001    3.161E+001    3.228E+001    3.497E+001    3.617E+001    3.437E+001    3.473E+001    3.518E+001    3.562E+001    3.591E+001    3.614E+001    3.646E+001    3.678E+001    3.710E+001    3.748E+001    3.760E+001    3.780E+001    3.799E+001    3.829E+001    3.843E+001    3.868E+001    3.880E+001    3.894E+001    3.918E+001    3.929E+001 
   2.621E-035    1.661E-049    1.661E-049   -1.387E+002    1.691E+001    1.295E+001    1.350E+001    1.518E+001    1.745E+001    1.973E+001    2.190E+001    2.369E+001    2.525E+001    2.651E+001    2.788E+001    2.948E+001    2.999E+001    2.757E+001    3.158E+001    3.161E+001    3.228E+001    3.497E+001    3.617E+001    3.437E+001    3.473E+001    3.518E+001    3.562E+001    3.591E+001    3.614E+001    3.646E+001    3.678E+001    3.710E+001    3.748E+001    3.760E+001    3.780E+001    3.799E+001    3.829E+001    3.843E+001    3.868E+001    3.880E+001    3.894E+001    3.918E+001    3.929E+001 
   2.626E-035    1.664E-049    1.664E-049   -1.387E+002    1.691E+001    1.295E+001    1.350E+001    1.518E+001    1.745E+001    1.973E+001    2.190E+001    2.369E+001    2.525E+001    2.651E+001    2.788E+001    2.948E+001    2.999E+001    2.757E+001    3.158E+001    3.161E+001    3.228E+001    3.497E+001    3.617E+001    3.437E+001    3.473E+001    3.518E+001    3.562E+001    3.591E+001    3.614E+001    3.646E+001    3.678E+001    3.710E+001    3.748E+001    3.760E+001    3.780E+001    3.799E+001    3.829E+001    3.843E+001    3.868E+001    3.880E+001    3.894E+001    3.918E+001    3.929E+001 
   2.632E-035    1.668E-049    1.668E-049   -1.387E+002    1.691E+001    1.295E+001    1.350E+001    1.518E+001    1.745E+001    1.973E+001    2.190E+001    2.369E+001    2.525E+001    2.651E+001    2.788E+001    2.948E+001    2.999E+001    2.757E+001    3.158E+001    3.161E+001    3.228E+001    3.497E+001    3.617E+001    3.437E+001    3.473E+001    3.518E+001    3.562E+001    3.591E+001    3.614E+001    3.646E+001    3.678E+001    3.710E+001    3.748E+001    3.760E+001    3.780E+001    3.799E+001    3.829E+001    3.843E+001    3.868E+001    3.880E+001    3.894E+001    3.918E+001    3.929E+001 
   2.637E-035    1.671E-049    1.671E-049   -1.387E+002    1.691E+001    1.295E+001    1.350E+001    1.518E+001    1.745E+001    1.973E+001    2.190E+001    2.369E+001    2.525E+001    2.651E+001    2.788E+001    2.948E+001    2.999E+001    2.757E+001    3.158E+001    3.161E+001    3.228E+001    3.497E+001    3.617E+001    3.437E+001    3.473E+001    3.518E+001    3.562E+001    3.591E+001    3.614E+001    3.646E+001    3.678E+001    3.710E+001    3.748E+001    3.760E+001    3.780E+001    3.799E+001    3.829E+001    3.843E+001    3.868E+001    3.880E+001    3.894E+001    3.918E+001    3.929E+001 
   2.641E-035    1.674E-049    1.674E-049   -1.387E+002    1.691E+001    1.295E+001    1.350E+001    1.518E+001    1.745E+001    1.973E+001    2.190E+001    2.369E+001    2.525E+001    2.651E+001    2.788E+001    2.948E+001    2.999E+001    2.757E+001    3.158E+001    3.161E+001    3.228E+001    3.497E+001    3.617E+001    3.437E+001    3.473E+001    3.518E+001    3.562E+001    3.591E+001    3.614E+001    3.646E+001    3.678E+001    3.710E+001    3.748E+001    3.760E+001    3.780E+001    3.799E+001    3.829E+001    3.843E+001    3.868E+001    3.880E+001    3.894E+001    3.918E+001    3.929E+001 
   2.645E-035    1.676E-049    1.676E-049   -1.387E+002    1.691E+001    1.295E+001    1.350E+001    1.518E+001    1.745E+001    1.973E+001    2.190E+001    2.369E+001    2.525E+001    2.651E+001    2.788E+001    2.948E+001    2.999E+001    2.757E+001    3.158E+001    3.161E+001    3.228E+001    3.497E+001    3.617E+001    3.437E+001    3.473E+001    3.518E+001    3.562E+001    3.591E+001    3.614E+001    3.646E+001    3.678E+001    3.710E+001    3.748E+001    3.760E+001    3.780E+001    3.799E+001    3.829E+001    3.843E+001    3.868E+001    3.880E+001    3.894E+001    3.918E+001    3.929E+001 
   2.649E-035    1.679E-049    1.679E-049   -1.387E+002    1.691E+001    1.295E+001    1.350E+001    1.518E+001    1.745E+001    1.973E+001    2.190E+001    2.369E+001    2.525E+001    2.651E+001    2.788E+001    2.948E+001    2.999E+001    2.757E+001    3.158E+001    3.161E+001    3.228E+001    3.497E+001    3.617E+001    3.437E+001    3.473E+001    3.518E+001    3.562E+001    3.591E+001    3.614E+001    3.646E+001    3.678E+001    3.710E+001    3.748E+001    3.760E+001    3.780E+001    3.799E+001    3.829E+001    3.843E+001    3.868E+001    3.880E+001    3.894E+001    3.918E+001    3.929E+001 
   2.652E-035    1.681E-049    1.681E-049   -1.387E+002    1.691E+001    1.295E+001    1.350E+001    1.518E+001    1.745E+001    1.973E+001    2.190E+001    2.369E+001    2.525E+001    2.651E+001    2.788E+001    2.948E+001    2.999E+001    2.757E+001    3.158E+001    3.161E+001    3.228E+001    3.497E+001    3.617E+001    3.437E+001    3.473E+001    3.518E+001    3.562E+001    3.591E+001    3.614E+001    3.646E+001    3.678E+001    3.710E+001    3.748E+001    3.760E+001    3.780E+001    3.799E+001    3.829E+001    3.843E+001    3.868E+001    3.880E+001    3.894E+001    3.918E+001    3.929E+001 
   2.656E-035    1.683E-049    1.683E-049   -1.387E+002    1.691E+001    1.295E+001    1.350E+001    1.518E+001    1.745E+001    1.973E+001    2.190E+001    2.369E+001    2.525E+001    2.651E+001    2.788E+001    2.948E+001    2.999E+001    2.757E+001    3.158E+001    3.161E+001    3.228E+001    3.497E+001    3.617E+001    3.437E+001    3.473E+001    3.518E+001    3.562E+001    3.591E+001    3.614E+001    3.646E+001    3.678E+001    3.710E+001    3.748E+001    3.760E+001    3.780E+001    3.799E+001    3.829E+001    3.843E+001    3.868E+001    3.880E+001    3.894E+001    3.918E+001    3.929E+001 
   2.660E-035    1.686E-049    1.686E-049   -1.387E+002    1.691E+001    1.295E+001    1.350E+001    1.518E+001    1.745E+001    1.973E+001    2.190E+001    2.369E+001    2.525E+001    2.651E+001    2.788E+001    2.948E+001    2.999E+001    2.757E+001    3.158E+001    3.161E+001    3.228E+001    3.497E+001    3.617E+001    3.437E+001    3.473E+001    3.518E+001    3.562E+001    3.591E+001    3.614E+001    3.646E+001    3.678E+001    3.710E+001    3.748E+001    3.760E+001    3.780E+001    3.799E+001    3.829E+001    3.843E+001    3.868E+001    3.880E+001    3.894E+001    3.918E+001    3.929E+001 
   2.663E-035    1.687E-049    1.687E-049   -1.387E+002    1.691E+001    1.295E+001    1.350E+001    1.518E+001    1.745E+001    1.973E+001    2.190E+001    2.369E+001    2.525E+001    2.651E+001    2.788E+001    2.948E+001    2.999E+001    2.757E+001    3.158E+001    3.161E+001    3.228E+001    3.497E+001    3.617E+001    3.437E+001    3.473E+001    3.518E+001    3.562E+001    3.591E+001    3.614E+001    3.646E+001    3.678E+001    3.710E+001    3.748E+001    3.760E+001    3.780E+001    3.799E+001    3.829E+001    3.843E+001    3.868E+001    3.880E+001    3.894E+001    3.918E+001    3.929E+001 
   2.665E-035    1.689E-049    1.689E-049   -1.387E+002    1.691E+001    1.295E+001    1.350E+001    1.518E+001    1.745E+001    1.973E+001    2.190E+001    2.369E+001    2.525E+001    2.651E+001    2.788E+001    2.948E+001    2.999E+001    2.757E+001    3.158E+001    3.161E+001    3.228E+001    3.497E+001    3.617E+001    3.437E+001    3.473E+001    3.518E+001    3.562E+001    3.591E+001    3.614E+001    3.646E+001    3.678E+001    3.710E+001    3.748E+001    3.760E+001    3.780E+001    3.799E+001    3.829E+001    3.843E+001    3.868E+001    3.880E+001    3.894E+001    3.918E+001    3.929E+001 
   2.668E-035    1.691E-049    1.691E-049   -1.387E+002    1.691E+001    1.295E+001    1.350E+001    1.518E+001    1.745E+001    1.973E+001    2.190E+001    2.369E+001    2.525E+001    2.651E+001    2.788E+001    2.948E+001    2.999E+001    2.757E+001    3.158E+001    3.161E+001    3.228E+001    3.497E+001    3.617E+001    3.437E+001    3.473E+001    3.518E+001    3.562E+001    3.591E+001    3.614E+001    3.646E+001    3.678E+001    3.710E+001    3.748E+001    3.760E+001    3.780E+001    3.799E+001    3.829E+001    3.843E+001    3.868E+001    3.880E+001    3.894E+001    3.918E+001    3.929E+001 
   2.670E-035    1.692E-049    1.692E-049   -1.387E+002    1.691E+001    1.295E+001    1.350E+001    1.518E+001    1.745E+001    1.973E+001    2.190E+001    2.369E+001    2.525E+001    2.651E+001    2.788E+001    2.948E+001    2.999E+001    2.757E+001    3.158E+001    3.161E+001    3.228E+001    3.497E+001    3.617E+001    3.437E+001    3.473E+001    3.518E+001    3.562E+001    3.591E+001    3.614E+001    3.646E+001    3.678E+001    3.710E+001    3.748E+001    3.760E+001    3.780E+001    3.799E+001    3.829E+001    3.843E+001    3.868E+001    3.880E+001    3.894E+001    3.918E+001    3.929E+001 
   2.673E-035    1.694E-049    1.694E-049   -1.387E+002    1.691E+001    1.295E+001    1.350E+001    1.518E+001    1.745E+001    1.973E+001    2.190E+001    2.369E+001    2.525E+001    2.651E+001    2.788E+001    2.948E+001    2.999E+001    2.757E+001    3.158E+001    3.161E+001    3.228E+001    3.497E+001    3.617E+001    3.437E+001    3.473E+001    3.518E+001    3.562E+001    3.591E+001    3.614E+001    3.646E+001    3.678E+001    3.710E+001    3.748E+001    3.760E+001    3.780E+001    3.799E+001    3.829E+001    3.843E+001    3.868E+001    3.880E+001    3.894E+001    3.918E+001    3.929E+001 
   2.675E-035    1.696E-049    1.696E-049   -1.387E+002    1.691E+001    1.295E+001    1.350E+001    1.518E+001    1.745E+001    1.973E+001    2.190E+001    2.369E+001    2.525E+001    2.651E+001    2.788E+001    2.948E+001    2.999E+001    2.757E+001    3.158E+001    3.161E+001    3.228E+001    3.497E+001    3.617E+001    3.437E+001    3.473E+001    3.518E+001    3.562E+001    3.591E+001    3.614E+001    3.646E+001    3.678E+001    3.710E+001    3.748E+001    3.760E+001    3.780E+001    3.799E+001    3.829E+001    3.843E+001    3.868E+001    3.880E+001    3.894E+001    3.918E+001    3.929E+001 
   2.677E-035    1.697E-049    1.697E-049   -1.387E+002    1.691E+001    1.295E+001    1.350E+001    1.518E+001    1.745E+001    1.973E+001    2.190E+001    2.369E+001    2.525E+001    2.651E+001    2.788E+001    2.948E+001    2.999E+001    2.757E+001    3.158E+001    3.161E+001    3.228E+001    3.497E+001    3.617E+001    3.437E+001    3.473E+001    3.518E+001    3.562E+001    3.591E+001    3.614E+001    3.646E+001    3.678E+001    3.710E+001    3.748E+001    3.760E+001    3.780E+001    3.799E+001    3.829E+001    3.843E+001    3.868E+001    3.880E+001    3.894E+001    3.918E+001    3.929E+001 
   2.679E-035    1.698E-049    1.698E-049   -1.387E+002    1.691E+001    1.295E+001    1.350E+001    1.518E+001    1.745E+001    1.973E+001    2.190E+001    2.369E+001    2.525E+001    2.651E+001    2.788E+001    2.948E+001    2.999E+001    2.757E+001    3.158E+001    3.161E+001    3.228E+001    3.497E+001    3.617E+001    3.437E+001    3.473E+001    3.518E+001    3.562E+001    3.591E+001    3.614E+001    3.646E+001    3.678E+001    3.710E+001    3.748E+001    3.760E+001    3.780E+001    3.799E+001    3.829E+001    3.843E+001    3.868E+001    3.880E+001    3.894E+001    3.918E+001    3.929E+001 
   2.681E-035    1.699E-049    1.699E-049   -1.387E+002    1.691E+001    1.295E+001    1.350E+001    1.518E+001    1.745E+001    1.973E+001    2.190E+001    2.369E+001    2.525E+001    2.651E+001    2.788E+001    2.948E+001    2.999E+001    2.757E+001    3.158E+001    3.161E+001    3.228E+001    3.497E+001    3.617E+001    3.437E+001    3.473E+001    3.518E+001    3.562E+001    3.591E+001    3.614E+001    3.646E+001    3.678E+001    3.710E+001    3.748E+001    3.760E+001    3.780E+001    3.799E+001    3.829E+001    3.843E+001    3.868E+001    3.880E+001    3.894E+001    3.918E+001    3.929E+001 
   2.682E-035    1.700E-049    1.700E-049   -1.387E+002    1.691E+001    1.295E+001    1.350E+001    1.518E+001    1.745E+001    1.973E+001    2.190E+001    2.369E+001    2.525E+001    2.651E+001    2.788E+001    2.948E+001    2.999E+001    2.757E+001    3.158E+001    3.161E+001    3.228E+001    3.497E+001    3.617E+001    3.437E+001    3.473E+001    3.518E+001    3.562E+001    3.591E+001    3.614E+001    3.646E+001    3.678E+001    3.710E+001    3.748E+001    3.760E+001    3.780E+001    3.799E+001    3.829E+001    3.843E+001    3.868E+001    3.880E+001    3.894E+001    3.918E+001    3.929E+001 
   2.684E-035    1.701E-049    1.701E-049   -1.387E+002    1.691E+001    1.295E+001    1.350E+001    1.518E+001    1.745E+001    1.973E+001    2.190E+001    2.369E+001    2.525E+001    2.651E+001    2.788E+001    2.948E+001    2.999E+001    2.757E+001    3.158E+001    3.161E+001    3.228E+001    3.497E+001    3.617E+001    3.437E+001    3.473E+001    3.518E+001    3.562E+001    3.591E+001    3.614E+001    3.646E+001    3.678E+001    3.710E+001    3.748E+001    3.760E+001    3.780E+001    3.799E+001    3.829E+001    3.843E+001    3.868E+001    3.880E+001    3.894E+001    3.918E+001    3.929E+001 
   2.686E-035    1.702E-049    1.702E-049   -1.387E+002    1.691E+001    1.295E+001    1.350E+001    1.518E+001    1.745E+001    1.973E+001    2.190E+001    2.369E+001    2.525E+001    2.651E+001    2.788E+001    2.948E+001    2.999E+001    2.757E+001    3.158E+001    3.161E+001    3.228E+001    3.497E+001    3.617E+001    3.437E+001    3.473E+001    3.518E+001    3.562E+001    3.591E+001    3.614E+001    3.646E+001    3.678E+001    3.710E+001    3.748E+001    3.760E+001    3.780E+001    3.799E+001    3.829E+001    3.843E+001    3.868E+001    3.880E+001    3.894E+001    3.918E+001    3.929E+001 
