          distance              timeN                 Tn          C(3P-J=0)          C(3P-J=1)          C(3P-J=2)          C(1D-J=2)          C(1S-J=0)        N(4S-J=3/2)        N(2D-J=5/2)        N(2D-J=3/2)        N(2P-J=1/2)        N(2P-J=3/2)          O(3P-J=2)          O(3P-J=1)          O(3P-J=0)          O(1D-J=2)          O(1S-J=0)          S(3P-J=2)          S(3P-J=1)          S(3P-J=0)          S(1D-J=2)          S(1S-J=0)         Si(3P-J=0)         Si(3P-J=1)         Si(3P-J=2)         Si(1D-J=2)         Si(1S-J=0)       C+(2P-J=1/2)       C+(2P-J=3/2)       C+(4P-J=1/2)       C+(4P-J=3/2)       C+(4P-J=5/2)         N+(3P-J=0)         N+(3P-J=1)         N+(3P-J=2)         N+(1D-J=2)         N+(1S-J=0)       O+(4S-J=3/2)       O+(2D-J=5/2)       O+(2D-J=3/2)       O+(2P-J=3/2)       O+(2P-J=1/2)       S+(4S-J=3/2)       S+(2D-J=3/2)       S+(2D-J=5/2)       S+(2P-J=1/2)       S+(2P-J=3/2)      Si+(2P-J=1/2)      Si+(2P-J=3/2)      Si+(4P-J=1/2)      Si+(4P-J=3/2)      Si+(4P-J=5/2) 
  1.687745275E+015   1.528847874E+001   1.144719012E+002   1.680899473E-001   4.169120477E-001   4.149980044E-001   6.635729031E-010   1.623689307E-017   1.000000000E+000   1.284279094E-011   3.057974123E-012   1.247159850E-019   2.350922623E-019   9.982166668E-001   9.400613011E-004   8.432718851E-004   4.974672706E-014   5.274451455E-023   9.999968099E-001   2.534667336E-006   6.554690426E-007   1.943840238E-012   2.247038355E-019   9.310522947E-001   6.536958656E-002   3.578117320E-003   1.372907565E-009   8.608181850E-016   5.003200087E-001   4.996799913E-001   8.884003084E-026   2.752194132E-024   0.000000000E+000   9.943220764E-001   5.128177574E-003   5.497459890E-004   1.170816169E-011   8.009018553E-021   1.000000000E+000   2.531679297E-025   3.898502477E-026   1.086147598E-030   6.826768239E-031   9.999999985E-001   2.460512374E-010   1.217862572E-009   1.407157774E-016   1.685499305E-016   9.805579226E-001   1.944207742E-002   2.725386842E-035   3.470441769E-034   0.000000000E+000 
  1.688033427E+015   1.529109675E+001   1.145885145E+002   1.680308490E-001   4.168671614E-001   4.151019890E-001   6.661861415E-010   1.638137035E-017   1.000000000E+000   1.294507827E-011   3.082341272E-012   1.262360268E-019   2.379576096E-019   9.982115753E-001   9.424472444E-004   8.459774919E-004   5.007703198E-014   8.552003427E-023   9.999967909E-001   2.548727230E-006   6.603602296E-007   1.951135356E-012   2.268207627E-019   9.309521379E-001   6.545928766E-002   3.588573053E-003   1.376010119E-009   8.661186178E-016   5.003138121E-001   4.996861879E-001   9.041729652E-026   2.801082297E-024   0.000000000E+000   9.943271793E-001   5.123559589E-003   5.492611289E-004   1.177444111E-011   8.113953473E-021   1.000000000E+000   2.554001628E-025   3.932951647E-026   1.099689283E-030   6.911885412E-031   9.999999985E-001   2.473662803E-010   1.224388167E-009   1.420733648E-016   1.701794183E-016   9.805560901E-001   1.944390987E-002   2.757987871E-035   3.512042976E-034   0.000000000E+000 
  1.688321580E+015   1.529371476E+001   1.147052391E+002   1.679718259E-001   4.168223015E-001   4.152058719E-001   6.688036172E-010   1.652662800E-017   1.000000000E+000   1.304795036E-011   3.106847817E-012   1.277711940E-019   2.408514692E-019   9.982064738E-001   9.448370839E-004   8.486890967E-004   5.040877823E-014   4.346479704E-023   9.999967719E-001   2.562851975E-006   6.652840022E-007   1.958441085E-012   2.289524743E-019   9.308519003E-001   6.554905025E-002   3.599048056E-003   1.379112193E-009   8.714394393E-016   5.003076288E-001   4.996923712E-001   9.201899566E-026   2.850728246E-024   0.000000000E+000   9.943322714E-001   5.118951334E-003   5.487772730E-004   1.184094140E-011   8.220814093E-021   1.000000000E+000   2.576473247E-025   3.967632069E-026   1.113371146E-030   6.997883724E-031   9.999999985E-001   2.486852635E-010   1.230933405E-009   1.434409549E-016   1.718209449E-016   9.805542616E-001   1.944573838E-002   2.790910647E-035   3.554055791E-034   3.137159060E-025 
  1.688609732E+015   1.529633278E+001   1.148220750E+002   1.679128779E-001   4.167774682E-001   4.153096532E-001   6.714253285E-010   1.667241659E-017   1.000000000E+000   1.315140922E-011   3.131494241E-012   1.293216027E-019   2.437740603E-019   9.982013625E-001   9.472308193E-004   8.514067028E-004   5.074198574E-014   7.289494537E-023   9.999967527E-001   2.577041788E-006   6.702405351E-007   1.965757421E-012   2.310998154E-019   9.307515821E-001   6.563887420E-002   3.609542323E-003   1.382213794E-009   8.767810376E-016   5.003014589E-001   4.996985411E-001   9.364545083E-026   2.901141991E-024   0.000000000E+000   9.943373528E-001   5.114352811E-003   5.482944215E-004   1.190766278E-011   8.328649316E-021   1.000000000E+000   2.599094758E-025   4.002544688E-026   1.127194299E-030   7.084770169E-031   9.999999985E-001   2.500081895E-010   1.237498298E-009   1.448185983E-016   1.734745712E-016   9.805524370E-001   1.944756296E-002   2.824157581E-035   3.596483309E-034   3.137159060E-025 
  1.688897884E+015   1.529895081E+001   1.149390224E+002   1.678540050E-001   4.167326615E-001   4.154133328E-001   6.740512758E-010   1.681995169E-017   1.000000000E+000   1.325545690E-011   3.156281030E-012   1.308873700E-019   2.467256036E-019   9.981962412E-001   9.496284502E-004   8.541303135E-004   5.107664542E-014   6.694376880E-023   9.999967335E-001   2.591296884E-006   6.752300037E-007   1.973084362E-012   2.332625948E-019   9.306511834E-001   6.572875939E-002   3.620055851E-003   1.385314927E-009   8.821433009E-016   5.002953022E-001   4.997046978E-001   9.529698824E-026   2.952333656E-024   0.000000000E+000   9.943424234E-001   5.109764020E-003   5.478125748E-004   1.197460549E-011   8.438650058E-021   1.000000000E+000   2.621866767E-025   4.037690451E-026   1.141159860E-030   7.172551777E-031   9.999999985E-001   2.513350609E-010   1.244082859E-009   1.462063456E-016   1.751403586E-016   9.805506164E-001   1.944938361E-002   2.857731094E-035   3.639328636E-034   3.137159060E-025 
  1.689517578E+015   1.530458112E+001   1.151909040E+002   1.677276482E-001   4.166363916E-001   4.156359596E-001   6.797129143E-010   1.713889332E-017   1.000000000E+000   1.348122373E-011   3.210064721E-012   1.343072565E-019   2.531722481E-019   9.981851941E-001   9.547979338E-004   8.600080033E-004   5.180130290E-014   3.752229035E-023   9.999966917E-001   2.622175735E-006   6.860726396E-007   1.988877419E-012   2.379654344E-019   9.304349961E-001   6.592227127E-002   3.642731229E-003   1.391982594E-009   8.937453333E-016   5.002821064E-001   4.997178936E-001   9.893526923E-026   3.065108787E-024   0.000000000E+000   9.943532918E-001   5.099928448E-003   5.467797320E-004   1.211932174E-011   8.677380306E-021   1.000000000E+000   2.671352397E-025   4.114068368E-026   1.171681587E-030   7.364398589E-031   9.999999985E-001   2.542019777E-010   1.258310157E-009   1.492252712E-016   1.787642494E-016   9.805467141E-001   1.945328585E-002   2.931051287E-035   3.732900883E-034   3.137159060E-025 
  1.690137272E+015   1.531021147E+001   1.154433011E+002   1.676016374E-001   4.165402452E-001   4.158581167E-001   6.853941253E-010   1.746215400E-017   1.000000000E+000   1.370974374E-011   3.264504738E-012   1.377999049E-019   2.597560544E-019   9.981741011E-001   9.599854292E-004   8.659135119E-004   5.253274855E-014   6.437918413E-023   9.999966496E-001   2.653359684E-006   6.970701770E-007   2.004719490E-012   2.427413899E-019   9.302184383E-001   6.611606464E-002   3.665495635E-003   1.398648192E-009   9.054430633E-016   5.002689714E-001   4.997310286E-001   1.026944244E-025   3.181632913E-024   0.000000000E+000   9.943641106E-001   5.090137887E-003   5.457515395E-004   1.226506500E-011   8.924062718E-021   1.000000000E+000   2.721542902E-025   4.191538373E-026   1.202878423E-030   7.560489070E-031   9.999999985E-001   2.570871826E-010   1.272628627E-009   1.522916740E-016   1.824452871E-016   9.805428299E-001   1.945717014E-002   3.005917545E-035   3.828451252E-034   0.000000000E+000 
  1.690756965E+015   1.531584186E+001   1.156962139E+002   1.674759719E-001   4.164442227E-001   4.160798047E-001   6.910949059E-010   1.779107914E-017   1.000000000E+000   1.394103757E-011   3.319606010E-012   1.413665137E-019   2.664792816E-019   9.981629622E-001   9.651909329E-004   8.718468714E-004   5.327100441E-014   5.727838805E-023   9.999966069E-001   2.684850898E-006   7.082243901E-007   2.020610564E-012   2.475886991E-019   9.300015112E-001   6.631013834E-002   3.688349030E-003   1.405311791E-009   9.172376137E-016   5.002558967E-001   4.997441033E-001   1.065778726E-025   3.302012145E-024   0.000000000E+000   9.943748797E-001   5.080392326E-003   5.447279983E-004   1.241183769E-011   9.173129024E-021   1.000000000E+000   2.772444307E-025   4.270109892E-026   1.234761756E-030   7.760894805E-031   9.999999985E-001   2.599907053E-010   1.287038420E-009   1.554060691E-016   1.861840940E-016   9.805389634E-001   1.946103659E-002   3.082354482E-035   3.926011344E-034   0.000000000E+000 
  1.691376659E+015   1.532147230E+001   1.159496427E+002   1.673506510E-001   4.163483245E-001   4.163010238E-001   6.968152505E-010   1.812296655E-017   1.000000000E+000   1.417512607E-011   3.375373506E-012   1.450082972E-019   2.733442189E-019   9.981517774E-001   9.704144411E-004   8.778081137E-004   5.401610879E-014   6.426480728E-023   9.999965638E-001   2.716651549E-006   7.195370674E-007   2.036550642E-012   2.525107644E-019   9.297842161E-001   6.650449116E-002   3.711291371E-003   1.411973461E-009   9.291288484E-016   5.002428819E-001   4.997571181E-001   1.105891142E-025   3.426355131E-024   0.000000000E+000   9.943855991E-001   5.070691746E-003   5.437091086E-004   1.255964230E-011   9.431546248E-021   1.000000000E+000   2.824062639E-025   4.349792354E-026   1.267343092E-030   7.965688132E-031   9.999999984E-001   2.629125767E-010   1.301539694E-009   1.585689763E-016   1.899812983E-016   9.805351147E-001   1.946488533E-002   3.160386951E-035   4.025613067E-034   3.137159060E-025 
  1.691996352E+015   1.532710278E+001   1.162035879E+002   1.672256739E-001   4.162525509E-001   4.165217744E-001   7.025551662E-010   1.846159010E-017   1.000000000E+000   1.441203020E-011   3.431812233E-012   1.487264851E-019   2.803531845E-019   9.981405468E-001   9.756559499E-004   8.837972702E-004   5.476809209E-014   6.163123353E-023   9.999965202E-001   2.748763821E-006   7.310100113E-007   2.052539730E-012   2.575062750E-019   9.295665540E-001   6.669912193E-002   3.734322616E-003   1.418633278E-009   9.411169981E-016   5.002299265E-001   4.997700735E-001   1.147317327E-025   3.554773096E-024   0.000000000E+000   9.943962690E-001   5.061036117E-003   5.426948693E-004   1.270848138E-011   9.691186227E-021   1.000000000E+000   2.876403928E-025   4.430595192E-026   1.300634059E-030   8.174942143E-031   9.999999984E-001   2.658528291E-010   1.316132610E-009   1.617809195E-016   1.938375332E-016   9.805312835E-001   1.946871648E-002   3.240040044E-035   4.127288641E-034   0.000000000E+000 
  1.692616046E+015   1.533273330E+001   1.164580496E+002   1.671010399E-001   4.161569023E-001   4.167420570E-001   7.083146503E-010   1.880376080E-017   1.000000000E+000   1.465177106E-011   3.488927225E-012   1.525223225E-019   2.875085253E-019   9.981292702E-001   9.809154553E-004   8.898143718E-004   5.552698782E-014   5.110310827E-023   9.999964762E-001   2.781189901E-006   7.426450383E-007   2.068577839E-012   2.625772853E-019   9.293485264E-001   6.689402946E-002   3.757442722E-003   1.425291316E-009   9.532027655E-016   5.002170303E-001   4.997829697E-001   1.190093954E-025   3.687379874E-024   0.000000000E+000   9.944068893E-001   5.051425403E-003   5.416852787E-004   1.285835750E-011   9.961934627E-021   1.000000000E+000   2.929474198E-025   4.512527836E-026   1.334646404E-030   8.388730678E-031   9.999999984E-001   2.688114954E-010   1.330817335E-009   1.650424266E-016   1.977534367E-016   9.805274699E-001   1.947253014E-002   3.321339091E-035   4.231070591E-034   3.137159060E-025 
  1.693235739E+015   1.533836386E+001   1.167130281E+002   1.669767483E-001   4.160613790E-001   4.169618720E-001   7.140937087E-010   1.915090809E-017   1.000000000E+000   1.489436984E-011   3.546723540E-012   1.563970692E-019   2.948126166E-019   9.981179476E-001   9.861929532E-004   8.958594493E-004   5.629283434E-014   7.552677942E-023   9.999964316E-001   2.813931986E-006   7.544439791E-007   2.084664984E-012   2.677251127E-019   9.291301344E-001   6.708921256E-002   3.780651643E-003   1.431947652E-009   9.653864139E-016   5.002041926E-001   4.997958074E-001   1.234258550E-025   3.824291946E-024   0.000000000E+000   9.944174601E-001   5.041859561E-003   5.406803343E-004   1.300927326E-011   1.023733168E-020   1.000000000E+000   2.983279472E-025   4.595599717E-026   1.369391989E-030   8.607128322E-031   9.999999984E-001   2.717886087E-010   1.345594037E-009   1.683540293E-016   2.017296510E-016   9.805236736E-001   1.947632644E-002   3.404309655E-035   4.336991746E-034   0.000000000E+000 
  1.693855433E+015   1.534399447E+001   1.169685239E+002   1.668527983E-001   4.159659813E-001   4.171812197E-001   7.198923440E-010   1.950228734E-017   1.000000000E+000   1.513984782E-011   3.605206255E-012   1.603520001E-019   3.022678613E-019   9.981065790E-001   9.914884392E-004   9.019325330E-004   5.706565930E-014   8.394294328E-023   9.999963866E-001   2.846992278E-006   7.664086784E-007   2.100801177E-012   2.729495509E-019   9.289113792E-001   6.728467005E-002   3.803949331E-003   1.438602360E-009   9.776682891E-016   5.001914132E-001   4.998085868E-001   1.279849505E-025   3.965628478E-024   0.000000000E+000   9.944279814E-001   5.032338539E-003   5.396800324E-004   1.316123126E-011   1.051718923E-020   1.000000000E+000   3.037825770E-025   4.679820257E-026   1.404882800E-030   8.830210404E-031   9.999999984E-001   2.747842022E-010   1.360462882E-009   1.717162623E-016   2.057668227E-016   9.805198945E-001   1.948010550E-002   3.488977534E-035   4.445085235E-034   0.000000000E+000 
  1.694475126E+015   1.534962512E+001   1.172245371E+002   1.667291891E-001   4.158707095E-001   4.174001007E-001   7.257105620E-010   1.985943210E-017   1.000000000E+000   1.538822631E-011   3.664380457E-012   1.643884043E-019   3.098766897E-019   9.980951644E-001   9.968019087E-004   9.080336527E-004   5.784549658E-014   7.990836694E-023   9.999963411E-001   2.880372988E-006   7.785409952E-007   2.116986434E-012   2.782518940E-019   9.286922621E-001   6.748040076E-002   3.827335737E-003   1.445255514E-009   9.900486591E-016   5.001786917E-001   4.998213083E-001   1.326906084E-025   4.111511354E-024   0.000000000E+000   9.944384533E-001   5.022862278E-003   5.386843691E-004   1.331423406E-011   1.080637439E-020   1.000000000E+000   3.093119104E-025   4.765198873E-026   1.441130935E-030   9.058052990E-031   9.999999983E-001   2.777983089E-010   1.375424038E-009   1.751296633E-016   2.098656017E-016   9.805161326E-001   1.948386741E-002   3.575368759E-035   4.555384492E-034   3.137159060E-025 
  1.695094820E+015   1.535525581E+001   1.174810681E+002   1.666059199E-001   4.157755640E-001   4.176185153E-001   7.315483628E-010   2.022111439E-017   1.000000000E+000   1.563952663E-011   3.724251233E-012   1.685075848E-019   3.176415581E-019   9.980837038E-001   1.002133357E-003   9.141628380E-004   5.863238521E-014   1.133722209E-022   9.999962951E-001   2.914076331E-006   7.908428025E-007   2.133220761E-012   2.836316054E-019   9.284727843E-001   6.767640348E-002   3.850810812E-003   1.451907183E-009   1.002528048E-015   5.001660277E-001   4.998339723E-001   1.375468436E-025   4.262065202E-024   1.853694295E-023   9.944488759E-001   5.013430715E-003   5.376933392E-004   1.346828422E-011   1.109910272E-020   1.000000000E+000   3.149165480E-025   4.851744972E-026   1.478148611E-030   9.290732879E-031   9.999999983E-001   2.808309608E-010   1.390477667E-009   1.785947725E-016   2.140266407E-016   9.805123877E-001   1.948761231E-002   3.663509591E-035   4.667923247E-034   3.137159059E-025 
  1.695714513E+015   1.536088654E+001   1.177381173E+002   1.664829901E-001   4.156805451E-001   4.178364641E-001   7.374057456E-010   2.058713439E-017   1.000000000E+000   1.589377008E-011   3.784823667E-012   1.727108580E-019   3.255649482E-019   9.980721971E-001   1.007482780E-003   9.203201180E-004   5.942634833E-014   9.798625712E-023   9.999962486E-001   2.948104533E-006   8.033159876E-007   2.149504163E-012   2.890904151E-019   9.282529470E-001   6.787267705E-002   3.874374503E-003   1.458557434E-009   1.015106783E-015   5.001534207E-001   4.998465793E-001   1.425577601E-025   4.417417420E-024   0.000000000E+000   9.944592493E-001   5.004043777E-003   5.367069372E-004   1.362338420E-011   1.140022187E-020   1.000000000E+000   3.205970895E-025   4.939467948E-026   1.515948160E-030   9.528327596E-031   9.999999983E-001   2.838821889E-010   1.405623925E-009   1.821121320E-016   2.182505952E-016   9.805086597E-001   1.949134029E-002   3.753426519E-035   4.782735523E-034   0.000000000E+000 
  1.696334207E+015   1.536651732E+001   1.179956848E+002   1.663603988E-001   4.155856530E-001   4.180539475E-001   7.432827106E-010   2.095974304E-017   1.000000000E+000   1.615097787E-011   3.846102822E-012   1.769995530E-019   3.336493652E-019   9.980606443E-001   1.012850171E-003   9.265055214E-004   6.022742631E-014   1.013452698E-022   9.999962016E-001   2.982459822E-006   8.159624522E-007   2.165836633E-012   2.946300896E-019   9.280327515E-001   6.806922028E-002   3.898026756E-003   1.465206329E-009   1.027785134E-015   5.001408704E-001   4.998591296E-001   1.477275515E-025   4.577698192E-024   1.845769575E-023   9.944695734E-001   4.994701389E-003   5.357251567E-004   1.377953640E-011   1.170616598E-020   1.000000000E+000   3.263541332E-025   5.028377180E-026   1.554542030E-030   9.770915385E-031   9.999999983E-001   2.869520221E-010   1.420862958E-009   1.856822851E-016   2.225381217E-016   9.805049485E-001   1.949505148E-002   3.845146256E-035   4.899855635E-034   0.000000000E+000 
  1.696370041E+015   1.536684292E+001   1.180105946E+002   1.663533203E-001   4.155801697E-001   4.180665093E-001   7.436231449E-010   2.098042709E-017   1.000000000E+000   1.616594210E-011   3.849668029E-012   1.772501887E-019   3.341218270E-019   9.980599749E-001   1.013161092E-003   9.268640550E-004   6.027396545E-014   8.712764335E-023   9.999961988E-001   2.984456478E-006   8.166990776E-007   2.166782563E-012   2.949531298E-019   9.280200077E-001   6.808059368E-002   3.899397162E-003   1.465590763E-009   1.028521371E-015   5.001401464E-001   4.998598536E-001   1.480314448E-025   4.587119990E-024   0.000000000E+000   9.944701689E-001   4.994162524E-003   5.356685261E-004   1.378859817E-011   1.172422234E-020   1.000000000E+000   3.266893883E-025   5.033554861E-026   1.556798289E-030   9.785097462E-031   9.999999983E-001   2.871301058E-010   1.421747000E-009   1.858903564E-016   2.227880074E-016   9.805047344E-001   1.949526557E-002   3.850505680E-035   4.906699451E-034   0.000000000E+000 
  1.696405875E+015   1.536716853E+001   1.180255061E+002   1.663462429E-001   4.155746868E-001   4.180790696E-001   7.439636461E-010   2.100200470E-017   1.000000000E+000   1.618091631E-011   3.853235616E-012   1.775011149E-019   3.345948361E-019   9.980593052E-001   1.013472072E-003   9.272226828E-004   6.032052740E-014   6.344342693E-023   9.999961961E-001   2.986454235E-006   8.174362893E-007   2.167728658E-012   2.952760591E-019   9.280072627E-001   6.809196797E-002   3.900767865E-003   1.465975193E-009   1.029257783E-015   5.001394226E-001   4.998605774E-001   1.483358845E-025   4.596558738E-024   0.000000000E+000   9.944707643E-001   4.993623807E-003   5.356119110E-004   1.379766348E-011   1.174100657E-020   1.000000000E+000   3.270249014E-025   5.038736542E-026   1.559057249E-030   9.799296513E-031   9.999999983E-001   2.873082517E-010   1.422631353E-009   1.860986061E-016   2.230381079E-016   9.805045204E-001   1.949547960E-002   3.855871227E-035   4.913551105E-034   0.000000000E+000 
  1.696441709E+015   1.536749413E+001   1.180404194E+002   1.663391666E-001   4.155692044E-001   4.180916283E-001   7.443042142E-010   2.102447563E-017   1.000000000E+000   1.619590052E-011   3.856805585E-012   1.777523316E-019   3.350683931E-019   9.980586355E-001   1.013783113E-003   9.275814046E-004   6.036711977E-014   9.650008054E-023   9.999961934E-001   2.988453095E-006   8.181740875E-007   2.168674916E-012   2.956002961E-019   9.279945165E-001   6.810334316E-002   3.902138863E-003   1.466359618E-009   1.029994831E-015   5.001386990E-001   4.998613010E-001   1.486408714E-025   4.606014463E-024   0.000000000E+000   9.944713594E-001   4.993085238E-003   5.355553113E-004   1.380673231E-011   1.176271976E-020   1.000000000E+000   3.273606725E-025   5.043922224E-026   1.561318911E-030   9.813512555E-031   9.999999983E-001   2.874864600E-010   1.423516017E-009   1.863070344E-016   2.232884235E-016   9.805043064E-001   1.949569358E-002   3.861242903E-035   4.920410605E-034   0.000000000E+000 
  1.696477543E+015   1.536781973E+001   1.180553344E+002   1.663320914E-001   4.155637224E-001   4.181041854E-001   7.446448459E-010   2.104584552E-017   1.000000000E+000   1.621089471E-011   3.860377938E-012   1.780038393E-019   3.355424985E-019   9.980579656E-001   1.014094214E-003   9.279402206E-004   6.041373149E-014   8.986935304E-023   9.999961906E-001   2.990453057E-006   8.189124726E-007   2.169621338E-012   2.959229235E-019   9.279817691E-001   6.811471925E-002   3.903510157E-003   1.466744039E-009   1.030731856E-015   5.001379755E-001   4.998620245E-001   1.489464064E-025   4.615487189E-024   1.844820799E-023   9.944719544E-001   4.992546819E-003   5.354987270E-004   1.381580467E-011   1.177704450E-020   1.000000000E+000   3.276967017E-025   5.049111910E-026   1.563583279E-030   9.827745603E-031   9.999999983E-001   2.876647306E-010   1.424400991E-009   1.865156414E-016   2.235389542E-016   9.805040925E-001   1.949590750E-002   3.866620713E-035   4.927277958E-034   0.000000000E+000 
  1.696513377E+015   1.536814534E+001   1.180702511E+002   1.663250174E-001   4.155582408E-001   4.181167410E-001   7.449855425E-010   2.106691385E-017   1.000000000E+000   1.622589891E-011   3.863952674E-012   1.782556381E-019   3.360171527E-019   9.980572955E-001   1.014405375E-003   9.282991308E-004   6.046036636E-014   7.663185452E-023   9.999961879E-001   2.992454122E-006   8.196514450E-007   2.170567925E-012   2.962472910E-019   9.279690206E-001   6.812609623E-002   3.904881747E-003   1.467128456E-009   1.031469577E-015   5.001372523E-001   4.998627477E-001   1.492524903E-025   4.624976943E-024   0.000000000E+000   9.944725493E-001   4.992008548E-003   5.354421582E-004   1.382488055E-011   1.179759981E-020   1.000000000E+000   3.280329892E-025   5.054305600E-026   1.565850354E-030   9.841995671E-031   9.999999983E-001   2.878430635E-010   1.425286277E-009   1.867244271E-016   2.237897002E-016   9.805038786E-001   1.949612136E-002   3.872004662E-035   4.934153170E-034   3.137159059E-025 
  1.696549211E+015   1.536847094E+001   1.180851696E+002   1.663179445E-001   4.155527597E-001   4.181292951E-001   7.453263054E-010   2.108848048E-017   1.000000000E+000   1.624091311E-011   3.867529795E-012   1.785077284E-019   3.364923563E-019   9.980566253E-001   1.014716595E-003   9.286581351E-004   6.050702717E-014   8.083335059E-023   9.999961852E-001   2.994456290E-006   8.203910051E-007   2.171514675E-012   2.965712733E-019   9.279562708E-001   6.813747411E-002   3.906253633E-003   1.467512868E-009   1.032207385E-015   5.001365292E-001   4.998634708E-001   1.495591239E-025   4.634483752E-024   0.000000000E+000   9.944731440E-001   4.991470425E-003   5.353856047E-004   1.383395997E-011   1.181654687E-020   1.000000000E+000   3.283695351E-025   5.059503298E-026   1.568120140E-030   9.856262776E-031   9.999999983E-001   2.880214587E-010   1.426171873E-009   1.869333917E-016   2.240406617E-016   9.805036648E-001   1.949633517E-002   3.877394755E-035   4.941036248E-034   0.000000000E+000 
  1.696585045E+015   1.536879654E+001   1.181000897E+002   1.663108727E-001   4.155472789E-001   4.181418476E-001   7.456671338E-010   2.111014823E-017   1.000000000E+000   1.625593732E-011   3.871109302E-012   1.787601103E-019   3.369681097E-019   9.980559549E-001   1.015027876E-003   9.290172336E-004   6.055371009E-014   6.929544899E-023   9.999961824E-001   2.996459562E-006   8.211311533E-007   2.172461590E-012   2.968957022E-019   9.279435198E-001   6.814885289E-002   3.907625814E-003   1.467897276E-009   1.032945485E-015   5.001358064E-001   4.998641936E-001   1.498663081E-025   4.644007641E-024   1.844104732E-023   9.944737385E-001   4.990932451E-003   5.353290667E-004   1.384304291E-011   1.183178258E-020   1.000000000E+000   3.287063395E-025   5.064705004E-026   1.570392639E-030   9.870546932E-031   9.999999983E-001   2.881999163E-010   1.427057780E-009   1.871425353E-016   2.242918386E-016   9.805034511E-001   1.949654893E-002   3.882790998E-035   4.947927200E-034   0.000000000E+000 
  1.696642846E+015   1.536932175E+001   1.181241602E+002   1.662994681E-001   4.155384392E-001   4.181620919E-001   7.462170407E-010   2.114609087E-017   1.000000000E+000   1.628019296E-011   3.876888195E-012   1.791678260E-019   3.377366756E-019   9.980548732E-001   1.015530109E-003   9.295966698E-004   6.062906630E-014   9.135223144E-023   9.999961780E-001   2.999693233E-006   8.223262769E-007   2.173989340E-012   2.974197741E-019   9.279229496E-001   6.816720912E-002   3.909839812E-003   1.468517330E-009   1.034136755E-015   5.001346407E-001   4.998653593E-001   1.503629688E-025   4.659406050E-024   0.000000000E+000   9.944746971E-001   4.990064995E-003   5.352379016E-004   1.385770143E-011   1.186154386E-020   1.000000000E+000   3.292501611E-025   5.073103981E-026   1.574063977E-030   9.893623722E-031   9.999999983E-001   2.884879057E-010   1.428487432E-009   1.874802682E-016   2.246974499E-016   9.805031064E-001   1.949689360E-002   3.891508290E-035   4.959059140E-034   0.000000000E+000 
  1.696700647E+015   1.536984696E+001   1.181482351E+002   1.662880664E-001   4.155296006E-001   4.181823322E-001   7.467671151E-010   2.118039762E-017   1.000000000E+000   1.630447467E-011   3.882673302E-012   1.795763024E-019   3.385066755E-019   9.980537912E-001   1.016032498E-003   9.301763511E-004   6.070448161E-014   8.564659145E-023   9.999961735E-001   3.002929779E-006   8.235229330E-007   2.175517516E-012   2.979438195E-019   9.279023763E-001   6.818556768E-002   3.912054580E-003   1.469137373E-009   1.035329348E-015   5.001334756E-001   4.998665244E-001   1.508610678E-025   4.674849079E-024   0.000000000E+000   9.944756553E-001   4.989197925E-003   5.351467765E-004   1.387236914E-011   1.189006710E-020   1.000000000E+000   3.297946561E-025   5.081513400E-026   1.577742389E-030   9.916744983E-031   9.999999983E-001   2.887760572E-010   1.429917893E-009   1.878184676E-016   2.251036228E-016   9.805027619E-001   1.949723813E-002   3.900241617E-035   4.970211611E-034   3.137159059E-025 
  1.696758449E+015   1.537037217E+001   1.181723146E+002   1.662766677E-001   4.155207632E-001   4.182025684E-001   7.473173609E-010   2.121547001E-017   1.000000000E+000   1.632878246E-011   3.888464627E-012   1.799855406E-019   3.392781114E-019   9.980527087E-001   1.016535044E-003   9.307562774E-004   6.077996088E-014   9.413944478E-023   9.999961691E-001   3.006169202E-006   8.247211233E-007   2.177046119E-012   2.984693188E-019   9.278817998E-001   6.820392857E-002   3.914270117E-003   1.469757405E-009   1.036522381E-015   5.001323110E-001   4.998676890E-001   1.513606086E-025   4.690336838E-024   1.842941538E-023   9.944766131E-001   4.988331241E-003   5.350556915E-004   1.388704604E-011   1.192298610E-020   1.000000000E+000   3.303398250E-025   5.089933269E-026   1.581427887E-030   9.939910780E-031   9.999999983E-001   2.890643710E-010   1.431349163E-009   1.881571338E-016   2.255103579E-016   9.805024175E-001   1.949758252E-002   3.908991003E-035   4.981384640E-034   3.137159059E-025 
