          distance              timeN                 Tn           C+(158m)        C+(2324.7A)        C+(2323.5A)        C+(2328.1A)        C+(2326.9A)        C+(2325.4A)         Si+(34.8m)         H(1215.7A)         H(1025.7A)          C(609.8m)          C(370.4m)           C(9850A)           C(9824A)         Si(129.7m)          Si(68.5m)           O(63.2m)          O(145.3m)           O(6300A)           O(6363A)          S+(6731A)          S+(6716A)         N+(205.3m)         N+(121.8m)          N+(6527A)          N+(6548A)          N+(6583A)           N(5200A)           N(5197A)           S(25.2m) 
  1.610816038E+015   1.458985566E+001   8.737824412E+001   8.282614878E-008   9.406009218E-027   8.975391606E-027   1.112450300E-026   2.746299891E-026   3.087488159E-021   1.510640311E-007   1.453790913E-039   3.322132802E-046   8.480636317E-009   2.911906355E-008   2.375357581E-013   8.013756575E-014   1.658982654E-009   1.220780282E-010   1.903503584E-008   7.124203945E-010   4.077027279E-016   1.305351471E-016   1.447748947E-015   2.103200107E-015   1.678776410E-016   2.181122341E-017   9.597345073E-027   1.806074357E-023   5.317943459E-023   4.555473396E-017   3.010108960E-017   6.868234164E-013 
  1.610830353E+015   1.458998561E+001   8.738249861E+001   8.282694775E-008   9.411630769E-027   8.980762286E-027   1.113115162E-026   2.747943218E-026   3.087488159E-021   1.510714614E-007   1.456876733E-039   3.330851737E-046   8.480706547E-009   2.911940876E-008   2.375876307E-013   8.015506603E-014   1.659021645E-009   1.220906230E-010   1.903645844E-008   7.125085130E-010   4.078318808E-016   1.305764983E-016   1.448154194E-015   2.103789908E-015   1.678777637E-016   2.181130240E-017   9.599804747E-027   1.806537230E-023   5.319306378E-023   4.557159956E-017   3.011223854E-017   6.870003526E-013 
  1.610844669E+015   1.459011556E+001   8.738675341E+001   8.282774648E-008   9.417257427E-027   8.986137850E-027   1.113780628E-026   2.749588038E-026   3.087488159E-021   1.510788917E-007   1.459969953E-039   3.339595465E-046   8.480776776E-009   2.911975398E-008   2.376395182E-013   8.017257134E-014   1.659060639E-009   1.221032201E-010   1.903788126E-008   7.125966488E-010   4.079610943E-016   1.306178689E-016   1.448559602E-015   2.104379942E-015   1.678778863E-016   2.181138138E-017   9.602265326E-027   1.807000274E-023   5.320669799E-023   4.558847459E-017   3.012339372E-017   6.871773467E-013 
  1.610858985E+015   1.459024551E+001   8.739100853E+001   8.282854496E-008   9.422889197E-027   8.991518301E-027   1.114446698E-026   2.751234354E-026   3.087488159E-021   1.510863222E-007   1.463070591E-039   3.348364058E-046   8.480847005E-009   2.912009920E-008   2.376914206E-013   8.019008170E-014   1.659099636E-009   1.221158195E-010   1.903930430E-008   7.126848019E-010   4.080903683E-016   1.306592588E-016   1.448965170E-015   2.104970212E-015   1.678780090E-016   2.181146036E-017   9.604726812E-027   1.807463488E-023   5.322033722E-023   4.560535905E-017   3.013455513E-017   6.873543988E-013 
  1.610873301E+015   1.459037546E+001   8.739526396E+001   8.282934319E-008   9.428526083E-027   8.996903644E-027   1.115113373E-026   2.752882167E-026   3.087488159E-021   1.510937528E-007   1.466178664E-039   3.357157586E-046   8.480917234E-009   2.912044443E-008   2.377433380E-013   8.020759709E-014   1.659138635E-009   1.221284211E-010   1.904072755E-008   7.127729723E-010   4.082197030E-016   1.307006682E-016   1.449370900E-015   2.105560716E-015   1.678781316E-016   2.181153934E-017   9.607189204E-027   1.807926873E-023   5.323398148E-023   4.562225295E-017   3.014572279E-017   6.875315088E-013 
  1.610887616E+015   1.459050541E+001   8.739951971E+001   8.283014117E-008   9.434168090E-027   9.002293882E-027   1.115780654E-026   2.754531478E-026   3.087488159E-021   1.511011835E-007   1.469294191E-039   3.365976123E-046   8.480987462E-009   2.912078967E-008   2.377952704E-013   8.022511753E-014   1.659177637E-009   1.221410249E-010   1.904215102E-008   7.128611600E-010   4.083490982E-016   1.307420970E-016   1.449776790E-015   2.106151456E-015   1.678782542E-016   2.181161830E-017   9.609652504E-027   1.808390429E-023   5.324763076E-023   4.563915629E-017   3.015689669E-017   6.877086769E-013 
  1.610901932E+015   1.459063536E+001   8.740377578E+001   8.283093890E-008   9.439815222E-027   9.007689021E-027   1.116448542E-026   2.756182288E-026   3.087488159E-021   1.511086143E-007   1.472417190E-039   3.374819740E-046   8.481057690E-009   2.912113491E-008   2.378472176E-013   8.024264302E-014   1.659216642E-009   1.221536310E-010   1.904357470E-008   7.129493650E-010   4.084785540E-016   1.307835452E-016   1.450182842E-015   2.106742430E-015   1.678783768E-016   2.181169726E-017   9.612116711E-027   1.808854155E-023   5.326128507E-023   4.565606908E-017   3.016807684E-017   6.878859029E-013 
  1.610927296E+015   1.459086560E+001   8.741131717E+001   8.283235166E-008   9.449833037E-027   9.017259818E-027   1.117633350E-026   2.759110771E-026   3.087844093E-021   1.511217801E-007   1.477968722E-039   3.390550106E-046   8.481182114E-009   2.912174660E-008   2.379392911E-013   8.027370590E-014   1.659285756E-009   1.221759711E-010   1.904609763E-008   7.131056833E-010   4.087080645E-016   1.308570280E-016   1.450902653E-015   2.107790056E-015   1.678785940E-016   2.181183715E-017   9.616484858E-027   1.809676174E-023   5.328548923E-023   4.568605727E-017   3.018790045E-017   6.882000429E-013 
  1.610952659E+015   1.459109583E+001   8.741885956E+001   8.283376364E-008   9.459866980E-027   9.026846037E-027   1.118820067E-026   2.762043972E-026   3.088200027E-021   1.511349463E-007   1.483543869E-039   3.406359833E-046   8.481306537E-009   2.912235830E-008   2.380314116E-013   8.030478464E-014   1.659354878E-009   1.221983182E-010   1.904862123E-008   7.132620560E-010   4.089377655E-016   1.309305720E-016   1.451622970E-015   2.108838421E-015   1.678788111E-016   2.181197701E-017   9.620855858E-027   1.810498729E-023   5.330970918E-023   4.571607517E-017   3.020774371E-017   6.885143651E-013 
  1.610971199E+015   1.459126413E+001   8.742437332E+001   8.283479523E-008   9.467211529E-027   9.033862871E-027   1.119688708E-026   2.764190991E-026   3.088200027E-021   1.511445703E-007   1.487634029E-039   3.417966413E-046   8.481397483E-009   2.912280544E-008   2.380987770E-013   8.032751173E-014   1.659405409E-009   1.222146573E-010   1.905046629E-008   7.133763913E-010   4.091057866E-016   1.309843677E-016   1.452149808E-015   2.109605193E-015   1.678789699E-016   2.181207924E-017   9.624052654E-027   1.811100318E-023   5.332742281E-023   4.573803563E-017   3.022226063E-017   6.887442349E-013 
  1.610989738E+015   1.459143242E+001   8.742988760E+001   8.283582641E-008   9.474564719E-027   9.040887968E-027   1.120558371E-026   2.766340538E-026   3.088200027E-021   1.511541946E-007   1.491736901E-039   3.429615772E-046   8.481488429E-009   2.912325259E-008   2.381661675E-013   8.035024730E-014   1.659455944E-009   1.222310002E-010   1.905231171E-008   7.134907557E-010   4.092739098E-016   1.310381961E-016   1.452676916E-015   2.110372360E-015   1.678791286E-016   2.181218145E-017   9.627250975E-027   1.811702193E-023   5.334514489E-023   4.576001199E-017   3.023678806E-017   6.889742022E-013 
  1.611008278E+015   1.459160071E+001   8.743540241E+001   8.283685716E-008   9.481926560E-027   9.047921335E-027   1.121429057E-026   2.768492615E-026   3.088200027E-021   1.511638191E-007   1.495852525E-039   3.441308071E-046   8.481579374E-009   2.912369975E-008   2.382335831E-013   8.037299135E-014   1.659506484E-009   1.222473469E-010   1.905415750E-008   7.136051492E-010   4.094421351E-016   1.310920572E-016   1.453204296E-015   2.111139922E-015   1.678792873E-016   2.181228365E-017   9.630450823E-027   1.812304356E-023   5.336287543E-023   4.578200427E-017   3.025132602E-017   6.892042670E-013 
  1.611026817E+015   1.459176901E+001   8.744091776E+001   8.283788751E-008   9.489297062E-027   9.054962984E-027   1.122300767E-026   2.770647226E-026   3.088200027E-021   1.511734438E-007   1.499980941E-039   3.453043469E-046   8.481670318E-009   2.912414691E-008   2.383010239E-013   8.039574389E-014   1.659557029E-009   1.222636973E-010   1.905600365E-008   7.137195718E-010   4.096104625E-016   1.311459510E-016   1.453731946E-015   2.111907880E-015   1.678794459E-016   2.181238585E-017   9.633652197E-027   1.812906806E-023   5.338061442E-023   4.580401248E-017   3.026587451E-017   6.894344294E-013 
  1.611045357E+015   1.459193730E+001   8.744643363E+001   8.283891743E-008   9.496676235E-027   9.062012924E-027   1.123173503E-026   2.772804374E-026   3.088200027E-021   1.511830687E-007   1.504122190E-039   3.464822129E-046   8.481761261E-009   2.912459409E-008   2.383684899E-013   8.041850491E-014   1.659607579E-009   1.222800514E-010   1.905785016E-008   7.138340234E-010   4.097788922E-016   1.311998775E-016   1.454259868E-015   2.112676234E-015   1.678796046E-016   2.181248803E-017   9.636855099E-027   1.813509543E-023   5.339836189E-023   4.582603663E-017   3.028043354E-017   6.896646895E-013 
  1.611079906E+015   1.459225092E+001   8.745671416E+001   8.284083563E-008   9.510450871E-027   9.075172999E-027   1.124802632E-026   2.776831108E-026   3.088200027E-021   1.512010058E-007   1.511874013E-039   3.486888304E-046   8.481930737E-009   2.912542745E-008   2.384942832E-013   8.046094387E-014   1.659701793E-009   1.223105383E-010   1.906129220E-008   7.140473874E-010   4.100930423E-016   1.313004597E-016   1.455244402E-015   2.114109156E-015   1.678799002E-016   2.181267843E-017   9.642827948E-027   1.814633542E-023   5.343145778E-023   4.586712232E-017   3.030759320E-017   6.900940512E-013 
  1.611114456E+015   1.459256454E+001   8.746699652E+001   8.284275239E-008   9.524255720E-027   9.088361962E-027   1.126435334E-026   2.780866681E-026   3.088200027E-021   1.512189435E-007   1.519670808E-039   3.509106336E-046   8.482100210E-009   2.912626084E-008   2.386201640E-013   8.050341234E-014   1.659796024E-009   1.223410382E-010   1.906473550E-008   7.142608525E-010   4.104075481E-016   1.314011558E-016   1.456229878E-015   2.115543455E-015   1.678801958E-016   2.181286879E-017   9.648806109E-027   1.815758542E-023   5.346458311E-023   4.590826349E-017   3.033478954E-017   6.905237523E-013 
  1.611149005E+015   1.459287816E+001   8.747728073E+001   8.284466770E-008   9.538090848E-027   9.101579874E-027   1.128071617E-026   2.784911112E-026   3.088200027E-021   1.512368820E-007   1.527512841E-039   3.531477286E-046   8.482269681E-009   2.912709427E-008   2.387461323E-013   8.054591034E-014   1.659890271E-009   1.223715512E-010   1.906818007E-008   7.144744187E-010   4.107224100E-016   1.315019658E-016   1.457216300E-015   2.116979132E-015   1.678804913E-016   2.181305912E-017   9.654789589E-027   1.816884541E-023   5.349773792E-023   4.594946022E-017   3.036202264E-017   6.909537930E-013 
  1.611183555E+015   1.459319179E+001   8.748756678E+001   8.284658156E-008   9.551956320E-027   9.114826800E-027   1.129711488E-026   2.788964420E-026   3.088200027E-021   1.512548212E-007   1.535400378E-039   3.554002225E-046   8.482439150E-009   2.912792772E-008   2.388721882E-013   8.058843789E-014   1.659984534E-009   1.224020773E-010   1.907162590E-008   7.146880861E-010   4.110376284E-016   1.316028900E-016   1.458203667E-015   2.118416188E-015   1.678807867E-016   2.181324941E-017   9.660778391E-027   1.818011543E-023   5.353092221E-023   4.599071259E-017   3.038929253E-017   6.913841736E-013 
  1.611218104E+015   1.459350541E+001   8.749785468E+001   8.284849397E-008   9.565852202E-027   9.128102801E-027   1.131354957E-026   2.793026625E-026   3.088200027E-021   1.512727611E-007   1.543333691E-039   3.576682228E-046   8.482608616E-009   2.912876121E-008   2.389983318E-013   8.063099501E-014   1.660078814E-009   1.224326165E-010   1.907507299E-008   7.149018547E-010   4.113532038E-016   1.317039286E-016   1.459191980E-015   2.119854625E-015   1.678810821E-016   2.181343967E-017   9.666772522E-027   1.819139547E-023   5.356413603E-023   4.603202068E-017   3.041659927E-017   6.918148944E-013 
  1.611252654E+015   1.459381903E+001   8.750814441E+001   8.285040494E-008   9.579778559E-027   9.141407940E-027   1.133002029E-026   2.797097746E-026   3.088200027E-021   1.512907017E-007   1.551313048E-039   3.599518381E-046   8.482778080E-009   2.912959474E-008   2.391245631E-013   8.067358172E-014   1.660173110E-009   1.224631688E-010   1.907852134E-008   7.151157245E-010   4.116691366E-016   1.318050815E-016   1.460181241E-015   2.121294444E-015   1.678813775E-016   2.181362989E-017   9.672771984E-027   1.820268555E-023   5.359737939E-023   4.607338457E-017   3.044394291E-017   6.922459556E-013 
  1.611287203E+015   1.459413265E+001   8.751843598E+001   8.285231446E-008   9.593735457E-027   9.154742280E-027   1.134652714E-026   2.801177802E-026   3.088200027E-021   1.513086431E-007   1.559338722E-039   3.622511775E-046   8.482947541E-009   2.913042829E-008   2.392508821E-013   8.071619806E-014   1.660267423E-009   1.224937341E-010   1.908197096E-008   7.153296956E-010   4.119854272E-016   1.319063490E-016   1.461171450E-015   2.122735646E-015   1.678816728E-016   2.181382008E-017   9.678776785E-027   1.821398567E-023   5.363065233E-023   4.611480435E-017   3.047132352E-017   6.926773574E-013 
  1.611348705E+015   1.459469094E+001   8.753676082E+001   8.285571007E-008   9.618656270E-027   9.178551538E-027   1.137600103E-026   2.808462984E-026   3.088200027E-021   1.513405826E-007   1.573740973E-039   3.663835755E-046   8.483249197E-009   2.913191220E-008   2.394759632E-013   8.079213379E-014   1.660435352E-009   1.225481767E-010   1.908811483E-008   7.157108415E-010   4.125493508E-016   1.320869018E-016   1.462936496E-015   2.125304595E-015   1.678821983E-016   2.181415856E-017   9.689479299E-027   1.823412617E-023   5.368995557E-023   4.618867524E-017   3.052015602E-017   6.934461503E-013 
  1.611410208E+015   1.459524923E+001   8.755509148E+001   8.285910111E-008   9.643674446E-027   9.202453888E-027   1.140559007E-026   2.815776650E-026   3.088200027E-021   1.513725245E-007   1.588292424E-039   3.705667769E-046   8.483550845E-009   2.913339621E-008   2.397013231E-013   8.086816358E-014   1.660603333E-009   1.226026607E-010   1.909426272E-008   7.160923087E-010   4.131144122E-016   1.322678188E-016   1.464704555E-015   2.127877940E-015   1.678827237E-016   2.181449693E-017   9.700198771E-027   1.825429859E-023   5.374935277E-023   4.626272393E-017   3.056910611E-017   6.942160250E-013 
  1.611471710E+015   1.459580752E+001   8.757342798E+001   8.286248756E-008   9.668790359E-027   9.226449687E-027   1.143529470E-026   2.823118910E-026   3.089052841E-021   1.514044686E-007   1.602994648E-039   3.748014161E-046   8.483852486E-009   2.913488033E-008   2.399269622E-013   8.094428754E-014   1.660771366E-009   1.226571864E-010   1.910041462E-008   7.164740975E-010   4.136806138E-016   1.324491009E-016   1.466475634E-015   2.130455690E-015   1.678832488E-016   2.181483518E-017   9.710935226E-027   1.827450296E-023   5.380884408E-023   4.633695086E-017   3.061817409E-017   6.949869832E-013 
  1.611533212E+015   1.459636581E+001   8.759177030E+001   8.286586945E-008   9.694004384E-027   9.250539295E-027   1.146511537E-026   2.830489874E-026   3.090757310E-021   1.514364150E-007   1.617849236E-039   3.790881356E-046   8.484154119E-009   2.913636455E-008   2.401528807E-013   8.102050581E-014   1.660939452E-009   1.227117536E-010   1.910657053E-008   7.168562081E-010   4.142479581E-016   1.326307489E-016   1.468249737E-015   2.133037853E-015   1.678837738E-016   2.181517333E-017   9.721688692E-027   1.829473935E-023   5.386842965E-023   4.641135650E-017   3.066736025E-017   6.957590262E-013 
  1.611594715E+015   1.459692410E+001   8.761011845E+001   8.286924676E-008   9.719316899E-027   9.274723074E-027   1.149505252E-026   2.837889652E-026   3.091608966E-021   1.514683637E-007   1.632857797E-039   3.834275859E-046   8.484455745E-009   2.913784887E-008   2.403790792E-013   8.109681851E-014   1.661107589E-009   1.227663625E-010   1.911273045E-008   7.172386408E-010   4.148164474E-016   1.328127635E-016   1.470026871E-015   2.135624437E-015   1.678842987E-016   2.181551136E-017   9.732459198E-027   1.831500780E-023   5.392810963E-023   4.648594129E-017   3.071666489E-017   6.965321555E-013 
  1.611722181E+015   1.459808118E+001   8.764816451E+001   8.287623187E-008   9.772093876E-027   9.325146849E-027   1.155747194E-026   2.853318373E-026   3.091608966E-021   1.515345862E-007   1.664462071E-039   3.925924619E-046   8.485080855E-009   2.914092553E-008   2.408487806E-013   8.125528192E-014   1.661456228E-009   1.228796749E-010   1.912551003E-008   7.180322795E-010   4.159983301E-016   1.331911696E-016   1.473719751E-015   2.140999386E-015   1.678853859E-016   2.181621161E-017   9.754836030E-027   1.835711760E-023   5.405210093E-023   4.664109492E-017   3.081923014E-017   6.981379734E-013 
  1.611849648E+015   1.459923827E+001   8.768623559E+001   8.288319737E-008   9.825298928E-027   9.375979929E-027   1.162039765E-026   2.868872333E-026   3.091608966E-021   1.516008185E-007   1.696749460E-039   4.019926713E-046   8.485705932E-009   2.914400263E-008   2.413196893E-013   8.141415265E-014   1.661805091E-009   1.229931664E-010   1.913830688E-008   7.188273049E-010   4.171851648E-016   1.335711613E-016   1.477425721E-015   2.146393433E-015   1.678864723E-016   2.181691138E-017   9.777286418E-027   1.839936581E-023   5.417649981E-023   4.679702419E-017   3.092230838E-017   6.997484775E-013 
  1.611977115E+015   1.460039536E+001   8.772433168E+001   8.289014329E-008   9.878935468E-027   9.427225578E-027   1.168383367E-026   2.884552531E-026   3.091608966E-021   1.516670605E-007   1.729735000E-039   4.116343512E-046   8.486330976E-009   2.914708018E-008   2.417918087E-013   8.157343181E-014   1.662154179E-009   1.231068374E-010   1.915112104E-008   7.196237190E-010   4.183769736E-016   1.339527456E-016   1.481144831E-015   2.151806650E-015   1.678875580E-016   2.181761068E-017   9.799810614E-027   1.844175292E-023   5.430130766E-023   4.695373324E-017   3.102590232E-017   7.013636812E-013 
  1.612104582E+015   1.460155244E+001   8.776245276E+001   8.289706964E-008   9.933006932E-027   9.478887084E-027   1.174778409E-026   2.900359974E-026   3.091608966E-021   1.517333122E-007   1.763434060E-039   4.215238006E-046   8.486955987E-009   2.915015816E-008   2.422651421E-013   8.173312057E-014   1.662503490E-009   1.232206880E-010   1.916395252E-008   7.204215242E-010   4.195737789E-016   1.343359296E-016   1.484877130E-015   2.157239109E-015   1.678886429E-016   2.181830950E-017   9.822408868E-027   1.848427940E-023   5.442652587E-023   4.711122621E-017   3.113001472E-017   7.029835978E-013 
  1.612232049E+015   1.460270954E+001   8.780059882E+001   8.290397645E-008   9.987516780E-027   9.530967759E-027   1.181225298E-026   2.916295675E-026   3.091608966E-021   1.517995737E-007   1.797862353E-039   4.316674845E-046   8.487580965E-009   2.915323658E-008   2.427396930E-013   8.189322004E-014   1.662853026E-009   1.233347184E-010   1.917680134E-008   7.212207226E-010   4.207756031E-016   1.347207204E-016   1.488622668E-015   2.162690883E-015   1.678897271E-016   2.181900785E-017   9.845081437E-027   1.852694573E-023   5.455215586E-023   4.726950725E-017   3.123464832E-017   7.046082407E-013 
  1.612359515E+015   1.460386663E+001   8.783876985E+001   8.291086372E-008   1.004246850E-026   9.583470939E-027   1.187724447E-026   2.932360654E-026   3.091608966E-021   1.518658449E-007   1.833035939E-039   4.420720382E-046   8.488205910E-009   2.915631545E-008   2.432154647E-013   8.205373139E-014   1.663202787E-009   1.234489290E-010   1.918966753E-008   7.220213163E-010   4.219824685E-016   1.351071254E-016   1.492381496E-015   2.168162046E-015   1.678908105E-016   2.181970573E-017   9.867828576E-027   1.856975238E-023   5.467819905E-023   4.742858056E-017   3.133980591E-017   7.062376235E-013 
  1.612486982E+015   1.460502372E+001   8.787696584E+001   8.291773150E-008   1.009786560E-026   9.636399985E-027   1.194276271E-026   2.948555939E-026   3.091608966E-021   1.519321258E-007   1.868971237E-039   4.527442718E-046   8.488830822E-009   2.915939475E-008   2.436924606E-013   8.221465574E-014   1.663552772E-009   1.235633200E-010   1.920255111E-008   7.228233076E-010   4.231943979E-016   1.354951517E-016   1.496153662E-015   2.173652671E-015   1.678918932E-016   2.182040313E-017   9.890650547E-027   1.861269986E-023   5.480465689E-023   4.758845034E-017   3.144549025E-017   7.078717596E-013 
  1.612614449E+015   1.460618082E+001   8.791518678E+001   8.292457978E-008   1.015371162E-026   9.689758279E-027   1.200881190E-026   2.964882567E-026   3.091608966E-021   1.519984165E-007   1.905685032E-039   4.636911750E-046   8.489455701E-009   2.916247450E-008   2.441706840E-013   8.237599426E-014   1.663902982E-009   1.236778915E-010   1.921545209E-008   7.236266986E-010   4.244114143E-016   1.358848067E-016   1.499939217E-015   2.179162832E-015   1.678929751E-016   2.182110005E-017   9.913547611E-027   1.865578865E-023   5.493153082E-023   4.774912081E-017   3.155170415E-017   7.095106624E-013 
  1.612741916E+015   1.460733792E+001   8.795343266E+001   8.293140861E-008   1.021001012E-026   9.743549232E-027   1.207539623E-026   2.981341580E-026   3.091608966E-021   1.520647168E-007   1.943194481E-039   4.749199218E-046   8.490080547E-009   2.916555468E-008   2.446501386E-013   8.253774808E-014   1.664253417E-009   1.237926440E-010   1.922837050E-008   7.244314915E-010   4.256335400E-016   1.362760976E-016   1.503738213E-015   2.184692601E-015   1.678940563E-016   2.182179649E-017   9.936520033E-027   1.869901925E-023   5.505882232E-023   4.791059624E-017   3.165845041E-017   7.111543456E-013 
  1.612975907E+015   1.460946201E+001   8.802370566E+001   8.294389373E-008   1.031454851E-026   9.843432332E-027   1.219903395E-026   3.011903918E-026   3.091608966E-021   1.521864500E-007   2.014186840E-039   4.962935608E-046   8.491227493E-009   2.917121014E-008   2.455334920E-013   8.283576551E-014   1.664897297E-009   1.240037673E-010   1.925213033E-008   7.259125105E-010   4.278903847E-016   1.369986769E-016   1.510747214E-015   2.194894935E-015   1.678960391E-016   2.182307372E-017   9.978887733E-027   1.877874882E-023   5.529358415E-023   4.820912826E-017   3.185580108E-017   7.141841545E-013 
  1.613209898E+015   1.461158611E+001   8.809406260E+001   8.295631346E-008   1.042064621E-026   9.944806464E-027   1.232451588E-026   3.042922483E-026   3.091608966E-021   1.523082158E-007   2.088031992E-039   5.186893055E-046   8.492374328E-009   2.917686708E-008   2.464210265E-013   8.313519348E-014   1.665541937E-009   1.242155024E-010   1.927594908E-008   7.273982746E-010   4.301646672E-016   1.377268393E-016   1.517801991E-015   2.205164058E-015   1.678980193E-016   2.182434935E-017   1.002151194E-026   1.885896109E-023   5.552976730E-023   4.851041382E-017   3.205497288E-017   7.172302024E-013 
  1.613443890E+015   1.461371021E+001   8.816450340E+001   8.296866793E-008   1.052832594E-026   1.004769336E-026   1.245186889E-026   3.074403926E-026   3.091608966E-021   1.524300143E-007   2.164846520E-039   5.421567455E-046   8.493521052E-009   2.918252550E-008   2.473127631E-013   8.343603916E-014   1.666187337E-009   1.244278509E-010   1.929982689E-008   7.288887973E-010   4.324565302E-016   1.384606305E-016   1.524902860E-015   2.215500433E-015   1.678999970E-016   2.182562336E-017   1.006439433E-026   1.893965924E-023   5.576738108E-023   4.881447976E-017   3.225598355E-017   7.202925738E-013 
  1.613677881E+015   1.461583432E+001   8.823502799E+001   8.298095728E-008   1.063761072E-026   1.015211505E-026   1.258112018E-026   3.106354985E-026   3.091608966E-021   1.525518455E-007   2.244751815E-039   5.667478975E-046   8.494667664E-009   2.918818540E-008   2.482087233E-013   8.373830973E-014   1.666833499E-009   1.246408143E-010   1.932376389E-008   7.303840923E-010   4.347661179E-016   1.392000967E-016   1.532050138E-015   2.225904525E-015   1.679019722E-016   2.182689577E-017   1.010753662E-026   1.902084645E-023   5.600643493E-023   4.912135317E-017   3.245885102E-017   7.233713537E-013 
  1.613911872E+015   1.461795843E+001   8.830563631E+001   8.299318164E-008   1.074852385E-026   1.025809384E-026   1.271229733E-026   3.138782487E-026   3.091608966E-021   1.526737094E-007   2.327874273E-039   5.925173248E-046   8.495814165E-009   2.919384678E-008   2.491089285E-013   8.404201242E-014   1.667480422E-009   1.248543941E-010   1.934776021E-008   7.318841731E-010   4.370935768E-016   1.399452847E-016   1.539244146E-015   2.236376802E-015   1.679039448E-016   2.182816657E-017   1.015094051E-026   1.910252597E-023   5.624693836E-023   4.943106138E-017   3.266359340E-017   7.264666276E-013 
  1.614145864E+015   1.462008255E+001   8.837632828E+001   8.300534114E-008   1.086108895E-026   1.036565232E-026   1.284542826E-026   3.171693346E-026   3.094664307E-021   1.527956058E-007   2.414345505E-039   6.195222621E-046   8.496960554E-009   2.919950964E-008   2.500134000E-013   8.434715448E-014   1.668128107E-009   1.250685919E-010   1.937181598E-008   7.333890535E-010   4.394390531E-016   1.406962414E-016   1.546485207E-015   2.246917735E-015   1.679059148E-016   2.182943577E-017   1.019460774E-026   1.918470106E-023   5.648890097E-023   4.974363199E-017   3.287022892E-017   7.295784811E-013 
  1.614561080E+015   1.462385180E+001   8.850197637E+001   8.302675891E-008   1.106498344E-026   1.056048117E-026   1.308657461E-026   3.231307284E-026   3.100085986E-021   1.530119904E-007   2.576505432E-039   6.706918031E-046   8.498994538E-009   2.920956199E-008   2.516289539E-013   8.489219476E-014   1.669279301E-009   1.254502108E-010   1.941464953E-008   7.360713133E-010   4.436459408E-016   1.420431706E-016   1.559451345E-015   2.265793167E-015   1.679094045E-016   2.183168400E-017   1.027274913E-026   1.933175128E-023   5.692188687E-023   5.030542768E-017   3.324162541E-017   7.351415491E-013 
  1.615190785E+015   1.462956818E+001   8.869303247E+001   8.305885354E-008   1.138460367E-026   1.086589810E-026   1.346459000E-026   3.324759084E-026   3.100085986E-021   1.533403493E-007   2.845366721E-039   7.569626012E-046   8.502078556E-009   2.922481601E-008   2.541051182E-013   8.572757963E-014   1.671029772E-009   1.260327073E-010   1.947996955E-008   7.401682651E-010   4.501371601E-016   1.441214796E-016   1.579404525E-015   2.294840976E-015   1.679146816E-016   2.183508395E-017   1.039287297E-026   1.955780607E-023   5.758749990E-023   5.117517967E-017   3.381661364E-017   7.436796626E-013 
  1.615608699E+015   1.463336195E+001   8.882016261E+001   8.307989709E-008   1.160382180E-026   1.107537988E-026   1.372385965E-026   3.388856541E-026   3.100085986E-021   1.535583993E-007   3.040190599E-039   8.204942841E-046   8.504124862E-009   2.923494546E-008   2.557659524E-013   8.628789614E-014   1.672194563E-009   1.264217909E-010   1.952356040E-008   7.429067286E-010   4.545201931E-016   1.455248057E-016   1.592841424E-015   2.314403071E-015   1.679181736E-016   2.183733397E-017   1.047368325E-026   1.970987872E-023   5.803527424E-023   5.176441607E-017   3.420615825E-017   7.494141326E-013 
  1.616026612E+015   1.463715575E+001   8.894755801E+001   8.310073702E-008   1.182888581E-026   1.129045226E-026   1.399004324E-026   3.454664616E-026   3.100085986E-021   1.537765530E-007   3.249314510E-039   8.895923083E-046   8.506170812E-009   2.924507963E-008   2.574408993E-013   8.685297388E-014   1.673361806E-009   1.268128814E-010   1.956734389E-008   7.456608188E-010   4.589641959E-016   1.469476526E-016   1.606436036E-015   2.334195320E-015   1.679216577E-016   2.183957888E-017   1.055537480E-026   1.986360979E-023   5.848793176E-023   5.236344582E-017   3.460218024E-017   7.552035083E-013 
  1.616444525E+015   1.464094955E+001   8.907521829E+001   8.312137417E-008   1.205994582E-026   1.151125890E-026   1.426331830E-026   3.522227268E-026   3.100085986E-021   1.539948100E-007   3.473802568E-039   9.647501925E-046   8.508216405E-009   2.925521849E-008   2.591300847E-013   8.742285527E-014   1.674531507E-009   1.272059874E-010   1.961132077E-008   7.484306143E-010   4.634700572E-016   1.483903048E-016   1.620190286E-015   2.354220539E-015   1.679251336E-016   2.184181869E-017   1.063795806E-026   2.001901893E-023   5.894553031E-023   5.297243872E-017   3.500479199E-017   7.610482965E-013 
  1.616862438E+015   1.464474338E+001   8.920314304E+001   8.314180937E-008   1.229715529E-026   1.173794670E-026   1.454386635E-026   3.591589443E-026   3.100085986E-021   1.542131704E-007   3.714798495E-039   1.046505464E-045   8.510261641E-009   2.926536206E-008   2.608336351E-013   8.799758296E-014   1.675703670E-009   1.276011179E-010   1.965549177E-008   7.512161936E-010   4.680386776E-016   1.498530508E-016   1.634106117E-015   2.374481571E-015   1.679286015E-016   2.184405340E-017   1.072144358E-026   2.017612598E-023   5.940812832E-023   5.359156729E-017   3.541410765E-017   7.669490079E-013 
