          distance              timeN                 Tn                 Ti                 Te         Total_cool         molec_cool              E(H2)            E(13CO)              E(OH)             E(NH3)            E(r,CO)            E(v,CO)              E(CO)         E(r,o-H2O)         E(r,p-H2O)           E(v,H2O)             E(H2O)           B_photel             Lymana              E(C+)             E(Si+)               E(H)               E(C)              E(Si)               E(O)              E(S+)              E(N+)             E(Fe+) 
  2.358466545E+010   2.135341508E-004   4.574999773E+001   4.574116376E+001   4.574801740E+001   1.056812578E-021   4.285197025E-022  -3.390255106E-024   4.707656130E-024   6.747984287E-026   1.223002857E-028   4.236890517E-022   7.015529005E-059   4.236890517E-022   3.620572703E-026   1.918682035E-026   7.228092018E-053   5.539254738E-026   3.539878764E-022   0.000000000E+000   2.946390075E-022   7.780553772E-025   0.000000000E+000   2.850689369E-022   1.167745662E-023   8.572540877E-023   4.063332701E-224   2.203816819E-030   0.000000000E+000 
  2.419832188E+010   2.190901595E-004   4.574999768E+001   4.574093668E+001   4.574796486E+001   1.056801746E-021   4.285197020E-022  -3.399178094E-024   4.707656122E-024   6.747984255E-026   1.223278477E-028   4.236890510E-022   7.015528350E-059   4.236890510E-022   3.620582466E-026   1.918687209E-026   7.228111016E-053   5.539269675E-026   3.539878767E-022   0.000000000E+000   2.946368392E-022   7.780247024E-025   0.000000000E+000   2.850689367E-022   1.167745658E-023   8.572540812E-023   4.061154536E-224   2.203813149E-030   0.000000000E+000 
  2.481197832E+010   2.246461681E-004   4.574999762E+001   4.574070974E+001   4.574791227E+001   1.056790958E-021   4.285197015E-022  -3.408057752E-024   4.707656115E-024   6.747984223E-026   1.223554096E-028   4.236890503E-022   7.015527694E-059   4.236890503E-022   3.620592229E-026   1.918692383E-026   7.228130015E-053   5.539284612E-026   3.539878769E-022   0.000000000E+000   2.946346723E-022   7.779940470E-025   0.000000000E+000   2.850689365E-022   1.167745654E-023   8.572540748E-023   4.058975549E-224   2.203809475E-030   0.000000000E+000 
  2.542563475E+010   2.302021768E-004   4.574999756E+001   4.574048295E+001   4.574785963E+001   1.056780215E-021   4.285197010E-022  -3.416894319E-024   4.707656107E-024   6.747984192E-026   1.223829716E-028   4.236890497E-022   7.015527039E-059   4.236890497E-022   3.620601992E-026   1.918697556E-026   7.228149014E-053   5.539299548E-026   3.539878772E-022   0.000000000E+000   2.946325067E-022   7.779634108E-025   0.000000000E+000   2.850689362E-022   1.167745650E-023   8.572540683E-023   4.056795744E-224   2.203805797E-030   0.000000000E+000 
  2.603929118E+010   2.357581855E-004   4.574999750E+001   4.574025629E+001   4.574780694E+001   1.056769515E-021   4.285197005E-022  -3.425688034E-024   4.707656100E-024   6.747984160E-026   1.224105335E-028   4.236890490E-022   7.015526383E-059   4.236890490E-022   3.620611755E-026   1.918702730E-026   7.228168012E-053   5.539314485E-026   3.539878775E-022   0.000000000E+000   2.946303425E-022   7.779327939E-025   0.000000000E+000   2.850689360E-022   1.167745646E-023   8.572540619E-023   4.054615125E-224   2.203802117E-030   0.000000000E+000 
  2.665294762E+010   2.413141941E-004   4.574999744E+001   4.574002978E+001   4.574775420E+001   1.056758860E-021   4.285197000E-022  -3.434439132E-024   4.707656093E-024   6.747984128E-026   1.224380955E-028   4.236890483E-022   7.015525728E-059   4.236890483E-022   3.620621518E-026   1.918707904E-026   7.228187011E-053   5.539329422E-026   3.539878778E-022   0.000000000E+000   2.946281796E-022   7.779021963E-025   0.000000000E+000   2.850689358E-022   1.167745642E-023   8.572540554E-023   4.052433698E-224   2.203798433E-030   0.000000000E+000 
  2.757772735E+010   2.496870945E-004   4.574999735E+001   4.573968869E+001   4.574767464E+001   1.056742884E-021   4.285196992E-022  -3.447547041E-024   4.707656081E-024   6.747984080E-026   1.224796313E-028   4.236890473E-022   7.015524740E-059   4.236890473E-022   3.620636231E-026   1.918715701E-026   7.228215642E-053   5.539351932E-026   3.539878782E-022   0.000000000E+000   2.946249226E-022   7.778561220E-025   0.000000000E+000   2.850689354E-022   1.167745637E-023   8.572540457E-023   4.049144772E-224   2.203792876E-030   0.000000000E+000 
  2.850250708E+010   2.580599949E-004   4.574999726E+001   4.573934793E+001   4.574759496E+001   1.056727007E-021   4.285196985E-022  -3.460559488E-024   4.707656070E-024   6.747984032E-026   1.225211671E-028   4.236890463E-022   7.015523752E-059   4.236890463E-022   3.620650944E-026   1.918723497E-026   7.228244272E-053   5.539374441E-026   3.539878786E-022   0.000000000E+000   2.946216687E-022   7.778100913E-025   0.000000000E+000   2.850689351E-022   1.167745631E-023   8.572540360E-023   4.045854037E-224   2.203787311E-030   0.000000000E+000 
  2.942728680E+010   2.664328952E-004   4.574999717E+001   4.573900749E+001   4.574751518E+001   1.056711226E-021   4.285196977E-022  -3.473477276E-024   4.707656059E-024   6.747983985E-026   1.225627029E-028   4.236890453E-022   7.015522764E-059   4.236890453E-022   3.620665657E-026   1.918731294E-026   7.228272903E-053   5.539396951E-026   3.539878790E-022   0.000000000E+000   2.946184178E-022   7.777641043E-025   0.000000000E+000   2.850689347E-022   1.167745625E-023   8.572540262E-023   4.042561507E-224   2.203781739E-030   0.000000000E+000 
  3.035206653E+010   2.748057956E-004   4.574999708E+001   4.573866736E+001   4.574743530E+001   1.056695543E-021   4.285196970E-022  -3.486301204E-024   4.707656048E-024   6.747983937E-026   1.226042387E-028   4.236890443E-022   7.015521776E-059   4.236890443E-022   3.620680370E-026   1.918739091E-026   7.228301534E-053   5.539419461E-026   3.539878794E-022   0.000000000E+000   2.946151699E-022   7.777181608E-025   0.000000000E+000   2.850689344E-022   1.167745619E-023   8.572540165E-023   4.039267201E-224   2.203776160E-030   0.000000000E+000 
  3.127684626E+010   2.831786960E-004   4.574999699E+001   4.573832756E+001   4.574735530E+001   1.056679955E-021   4.285196962E-022  -3.499032052E-024   4.707656037E-024   6.747983889E-026   1.226457745E-028   4.236890433E-022   7.015520788E-059   4.236890433E-022   3.620695082E-026   1.918746888E-026   7.228330165E-053   5.539441970E-026   3.539878798E-022   0.000000000E+000   2.946119250E-022   7.776722608E-025   0.000000000E+000   2.850689341E-022   1.167745613E-023   8.572540068E-023   4.035971133E-224   2.203770574E-030   0.000000000E+000 
  3.220162599E+010   2.915515964E-004   4.574999691E+001   4.573798808E+001   4.574727520E+001   1.056664463E-021   4.285196955E-022  -3.511670585E-024   4.707656026E-024   6.747983841E-026   1.226873102E-028   4.236890423E-022   7.015519801E-059   4.236890423E-022   3.620709795E-026   1.918754685E-026   7.228358796E-053   5.539464480E-026   3.539878802E-022   0.000000000E+000   2.946086832E-022   7.776264042E-025   0.000000000E+000   2.850689337E-022   1.167745607E-023   8.572539970E-023   4.032673319E-224   2.203764980E-030   0.000000000E+000 
  3.312640572E+010   2.999244967E-004   4.574999682E+001   4.573764892E+001   4.574719499E+001   1.056649064E-021   4.285196947E-022  -3.524217566E-024   4.707656014E-024   6.747983793E-026   1.227288460E-028   4.236890413E-022   7.015518813E-059   4.236890413E-022   3.620724508E-026   1.918762481E-026   7.228387426E-053   5.539486990E-026   3.539878806E-022   0.000000000E+000   2.946054443E-022   7.775805910E-025   0.000000000E+000   2.850689334E-022   1.167745602E-023   8.572539873E-023   4.029373776E-224   2.203759379E-030   0.000000000E+000 
  3.405118545E+010   3.082973971E-004   4.574999673E+001   4.573731007E+001   4.574711467E+001   1.056633759E-021   4.285196940E-022  -3.536673757E-024   4.707656003E-024   6.747983746E-026   1.227703817E-028   4.236890403E-022   7.015517825E-059   4.236890403E-022   3.620739221E-026   1.918770278E-026   7.228416057E-053   5.539509499E-026   3.539878810E-022   0.000000000E+000   2.946022085E-022   7.775348211E-025   0.000000000E+000   2.850689330E-022   1.167745596E-023   8.572539776E-023   4.026072520E-224   2.203753770E-030   0.000000000E+000 
  3.497596518E+010   3.166702975E-004   4.574999664E+001   4.573697155E+001   4.574703425E+001   1.056618547E-021   4.285196932E-022  -3.549039915E-024   4.707655992E-024   6.747983698E-026   1.228119174E-028   4.236890393E-022   7.015516837E-059   4.236890393E-022   3.620753934E-026   1.918778075E-026   7.228444688E-053   5.539532009E-026   3.539878814E-022   0.000000000E+000   2.945989757E-022   7.774890944E-025   0.000000000E+000   2.850689327E-022   1.167745590E-023   8.572539678E-023   4.022769566E-224   2.203748155E-030   0.000000000E+000 
  3.590074491E+010   3.250431979E-004   4.574999655E+001   4.573663334E+001   4.574695372E+001   1.056603427E-021   4.285196925E-022  -3.561316786E-024   4.707655981E-024   6.747983650E-026   1.228534531E-028   4.236890383E-022   7.015515849E-059   4.236890383E-022   3.620768647E-026   1.918785872E-026   7.228473319E-053   5.539554519E-026   3.539878818E-022   0.000000000E+000   2.945957459E-022   7.774434110E-025   0.000000000E+000   2.850689323E-022   1.167745584E-023   8.572539581E-023   4.019464929E-224   2.203742532E-030   0.000000000E+000 
  3.682552464E+010   3.334160982E-004   4.574999646E+001   4.573629545E+001   4.574687308E+001   1.056588398E-021   4.285196917E-022  -3.573505109E-024   4.707655970E-024   6.747983602E-026   1.228949888E-028   4.236890373E-022   7.015514861E-059   4.236890373E-022   3.620783360E-026   1.918793669E-026   7.228501949E-053   5.539577028E-026   3.539878822E-022   0.000000000E+000   2.945925190E-022   7.773977708E-025   0.000000000E+000   2.850689320E-022   1.167745578E-023   8.572539483E-023   4.016158627E-224   2.203736902E-030   0.000000000E+000 
  3.775030436E+010   3.417889986E-004   4.574999637E+001   4.573595788E+001   4.574679233E+001   1.056573459E-021   4.285196910E-022  -3.585605619E-024   4.707655959E-024   6.747983554E-026   1.229365245E-028   4.236890363E-022   7.015513873E-059   4.236890363E-022   3.620798072E-026   1.918801465E-026   7.228530580E-053   5.539599538E-026   3.539878827E-022   0.000000000E+000   2.945892952E-022   7.773521736E-025   0.000000000E+000   2.850689316E-022   1.167745572E-023   8.572539386E-023   4.012850674E-224   2.203731265E-030   0.000000000E+000 
  3.867508409E+010   3.501618990E-004   4.574999628E+001   4.573562063E+001   4.574671148E+001   1.056558611E-021   4.285196902E-022  -3.597619045E-024   4.707655947E-024   6.747983506E-026   1.229780602E-028   4.236890353E-022   7.015512885E-059   4.236890353E-022   3.620812785E-026   1.918809262E-026   7.228559211E-053   5.539622047E-026   3.539878831E-022   0.000000000E+000   2.945860744E-022   7.773066195E-025   0.000000000E+000   2.850689313E-022   1.167745567E-023   8.572539289E-023   4.009541087E-224   2.203725620E-030   0.000000000E+000 
  3.959986382E+010   3.585347993E-004   4.574999620E+001   4.573528369E+001   4.574663053E+001   1.056543851E-021   4.285196895E-022  -3.609546109E-024   4.707655936E-024   6.747983459E-026   1.230195958E-028   4.236890343E-022   7.015511897E-059   4.236890343E-022   3.620827498E-026   1.918817059E-026   7.228587841E-053   5.539644557E-026   3.539878835E-022   0.000000000E+000   2.945828565E-022   7.772611084E-025   0.000000000E+000   2.850689310E-022   1.167745561E-023   8.572539191E-023   4.006229881E-224   2.203719969E-030   0.000000000E+000 
  4.052464355E+010   3.669076997E-004   4.574999611E+001   4.573494707E+001   4.574654946E+001   1.056529180E-021   4.285196887E-022  -3.621387528E-024   4.707655925E-024   6.747983411E-026   1.230611315E-028   4.236890333E-022   7.015510909E-059   4.236890333E-022   3.620842211E-026   1.918824856E-026   7.228616472E-053   5.539667067E-026   3.539878839E-022   0.000000000E+000   2.945796417E-022   7.772156402E-025   0.000000000E+000   2.850689306E-022   1.167745555E-023   8.572539094E-023   4.002917072E-224   2.203714310E-030   0.000000000E+000 
  4.194511414E+010   3.797685555E-004   4.574999597E+001   4.573443064E+001   4.574642475E+001   1.056506815E-021   4.285196876E-022  -3.639410870E-024   4.707655908E-024   6.747983337E-026   1.231249306E-028   4.236890317E-022   7.015509392E-059   4.236890317E-022   3.620864810E-026   1.918836832E-026   7.228660449E-053   5.539701642E-026   3.539878845E-022   0.000000000E+000   2.945747094E-022   7.771458842E-025   0.000000000E+000   2.850689301E-022   1.167745546E-023   8.572538944E-023   3.997825478E-224   2.203705604E-030   0.000000000E+000 
  4.336558473E+010   3.926294113E-004   4.574999583E+001   4.573391495E+001   4.574629978E+001   1.056484654E-021   4.285196864E-022  -3.657236345E-024   4.707655891E-024   6.747983264E-026   1.231887297E-028   4.236890302E-022   7.015507874E-059   4.236890302E-022   3.620887409E-026   1.918848807E-026   7.228704425E-053   5.539736217E-026   3.539878851E-022   0.000000000E+000   2.945697842E-022   7.770762292E-025   0.000000000E+000   2.850689296E-022   1.167745537E-023   8.572538795E-023   3.992730195E-224   2.203696881E-030   0.000000000E+000 
  4.478605532E+010   4.054902671E-004   4.574999570E+001   4.573340000E+001   4.574617456E+001   1.056462695E-021   4.285196853E-022  -3.674866481E-024   4.707655874E-024   6.747983191E-026   1.232525288E-028   4.236890286E-022   7.015506357E-059   4.236890286E-022   3.620910008E-026   1.918860783E-026   7.228748402E-053   5.539770791E-026   3.539878858E-022   0.000000000E+000   2.945648660E-022   7.770066750E-025   0.000000000E+000   2.850689290E-022   1.167745528E-023   8.572538645E-023   3.987631279E-224   2.203688142E-030   0.000000000E+000 
  4.620652591E+010   4.183511229E-004   4.574999556E+001   4.573288580E+001   4.574604910E+001   1.056440936E-021   4.285196841E-022  -3.692303777E-024   4.707655856E-024   6.747983117E-026   1.233163278E-028   4.236890271E-022   7.015504839E-059   4.236890271E-022   3.620932607E-026   1.918872759E-026   7.228792379E-053   5.539805366E-026   3.539878864E-022   0.000000000E+000   2.945599548E-022   7.769372214E-025   0.000000000E+000   2.850689285E-022   1.167745519E-023   8.572538495E-023   3.982528787E-224   2.203679385E-030   0.000000000E+000 
  4.762699650E+010   4.312119787E-004   4.574999542E+001   4.573237233E+001   4.574592339E+001   1.056419372E-021   4.285196830E-022  -3.709550678E-024   4.707655839E-024   6.747983044E-026   1.233801268E-028   4.236890255E-022   7.015503322E-059   4.236890255E-022   3.620955206E-026   1.918884735E-026   7.228836355E-053   5.539839941E-026   3.539878870E-022   0.000000000E+000   2.945550505E-022   7.768678682E-025   0.000000000E+000   2.850689280E-022   1.167745511E-023   8.572538346E-023   3.977422773E-224   2.203670612E-030   0.000000000E+000 
  4.904746709E+010   4.440728345E-004   4.574999529E+001   4.573185961E+001   4.574579743E+001   1.056398004E-021   4.285196818E-022  -3.726609584E-024   4.707655822E-024   6.747982970E-026   1.234439258E-028   4.236890240E-022   7.015501804E-059   4.236890240E-022   3.620977805E-026   1.918896711E-026   7.228880332E-053   5.539874516E-026   3.539878876E-022   0.000000000E+000   2.945501533E-022   7.767986153E-025   0.000000000E+000   2.850689275E-022   1.167745502E-023   8.572538196E-023   3.972313295E-224   2.203661823E-030   0.000000000E+000 
  5.046793768E+010   4.569336903E-004   4.574999515E+001   4.573134762E+001   4.574567123E+001   1.056376827E-021   4.285196807E-022  -3.743482876E-024   4.707655805E-024   6.747982897E-026   1.235077247E-028   4.236890224E-022   7.015500287E-059   4.236890224E-022   3.621000404E-026   1.918908687E-026   7.228924308E-053   5.539909091E-026   3.539878883E-022   0.000000000E+000   2.945452630E-022   7.767294624E-025   0.000000000E+000   2.850689269E-022   1.167745493E-023   8.572538046E-023   3.967200406E-224   2.203653016E-030   0.000000000E+000 
  5.188840827E+010   4.697945461E-004   4.574999501E+001   4.573083637E+001   4.574554479E+001   1.056355839E-021   4.285196795E-022  -3.760172912E-024   4.707655788E-024   6.747982823E-026   1.235715237E-028   4.236890209E-022   7.015498769E-059   4.236890209E-022   3.621023003E-026   1.918920663E-026   7.228968285E-053   5.539943666E-026   3.539878889E-022   0.000000000E+000   2.945403796E-022   7.766604093E-025   0.000000000E+000   2.850689264E-022   1.167745484E-023   8.572537896E-023   3.962084164E-224   2.203644193E-030   0.000000000E+000 
  5.330887886E+010   4.826554019E-004   4.574999488E+001   4.573032586E+001   4.574541809E+001   1.056335039E-021   4.285196784E-022  -3.776682019E-024   4.707655771E-024   6.747982750E-026   1.236353226E-028   4.236890194E-022   7.015497252E-059   4.236890194E-022   3.621045602E-026   1.918932639E-026   7.229012261E-053   5.539978240E-026   3.539878895E-022   0.000000000E+000   2.945355032E-022   7.765914559E-025   0.000000000E+000   2.850689259E-022   1.167745475E-023   8.572537747E-023   3.956964622E-224   2.203635354E-030   0.000000000E+000 
  5.472934945E+010   4.955162577E-004   4.574999474E+001   4.572981607E+001   4.574529116E+001   1.056314423E-021   4.285196772E-022  -3.793012488E-024   4.707655753E-024   6.747982677E-026   1.236991214E-028   4.236890178E-022   7.015495734E-059   4.236890178E-022   3.621068201E-026   1.918944614E-026   7.229056237E-053   5.540012815E-026   3.539878901E-022   0.000000000E+000   2.945306337E-022   7.765226020E-025   0.000000000E+000   2.850689253E-022   1.167745466E-023   8.572537597E-023   3.951841836E-224   2.203626498E-030   0.000000000E+000 
  5.614982004E+010   5.083771134E-004   4.574999460E+001   4.572930703E+001   4.574516398E+001   1.056293990E-021   4.285196761E-022  -3.809166577E-024   4.707655736E-024   6.747982603E-026   1.237629203E-028   4.236890163E-022   7.015494216E-059   4.236890163E-022   3.621090800E-026   1.918956590E-026   7.229100214E-053   5.540047390E-026   3.539878908E-022   0.000000000E+000   2.945257711E-022   7.764538473E-025   0.000000000E+000   2.850689248E-022   1.167745457E-023   8.572537447E-023   3.946715861E-224   2.203617626E-030   0.000000000E+000 
  5.757029063E+010   5.212379692E-004   4.574999447E+001   4.572879871E+001   4.574503656E+001   1.056273738E-021   4.285196749E-022  -3.825146520E-024   4.707655719E-024   6.747982530E-026   1.238267191E-028   4.236890147E-022   7.015492699E-059   4.236890147E-022   3.621113399E-026   1.918968566E-026   7.229144190E-053   5.540081965E-026   3.539878914E-022   0.000000000E+000   2.945209154E-022   7.763851917E-025   0.000000000E+000   2.850689243E-022   1.167745449E-023   8.572537297E-023   3.941586750E-224   2.203608737E-030   0.000000000E+000 
  5.899076122E+010   5.340988250E-004   4.574999433E+001   4.572829112E+001   4.574490890E+001   1.056253663E-021   4.285196738E-022  -3.840954523E-024   4.707655702E-024   6.747982456E-026   1.238905179E-028   4.236890132E-022   7.015491181E-059   4.236890132E-022   3.621135997E-026   1.918980542E-026   7.229188166E-053   5.540116539E-026   3.539878920E-022   0.000000000E+000   2.945160666E-022   7.763166351E-025   0.000000000E+000   2.850689238E-022   1.167745440E-023   8.572537147E-023   3.936454560E-224   2.203599832E-030   0.000000000E+000 
  6.041123181E+010   5.469596808E-004   4.574999420E+001   4.572778427E+001   4.574478099E+001   1.056233765E-021   4.285196726E-022  -3.856592762E-024   4.707655685E-024   6.747982383E-026   1.239543166E-028   4.236890116E-022   7.015489663E-059   4.236890116E-022   3.621158596E-026   1.918992518E-026   7.229232142E-053   5.540151114E-026   3.539878926E-022   0.000000000E+000   2.945112247E-022   7.762481771E-025   0.000000000E+000   2.850689232E-022   1.167745431E-023   8.572536998E-023   3.931319342E-224   2.203590910E-030   0.000000000E+000 
  6.183170240E+010   5.598205366E-004   4.574999406E+001   4.572727814E+001   4.574465285E+001   1.056214040E-021   4.285196715E-022  -3.872063382E-024   4.707655668E-024   6.747982310E-026   1.240181153E-028   4.236890101E-022   7.015488145E-059   4.236890101E-022   3.621181195E-026   1.919004494E-026   7.229276118E-053   5.540185689E-026   3.539878933E-022   0.000000000E+000   2.945063896E-022   7.761798177E-025   0.000000000E+000   2.850689227E-022   1.167745422E-023   8.572536848E-023   3.926181152E-224   2.203581972E-030   0.000000000E+000 
  6.403345453E+010   5.797550688E-004   4.574999385E+001   4.572649506E+001   4.574445375E+001   1.056183805E-021   4.285196697E-022  -3.895716765E-024   4.707655641E-024   6.747982196E-026   1.241170043E-028   4.236890077E-022   7.015485793E-059   4.236890077E-022   3.621216224E-026   1.919023056E-026   7.229344281E-053   5.540239280E-026   3.539878942E-022   0.000000000E+000   2.944989087E-022   7.760740537E-025   0.000000000E+000   2.850689219E-022   1.167745408E-023   8.572536615E-023   3.918211127E-224   2.203568087E-030   0.000000000E+000 
  6.623520666E+010   5.996896010E-004   4.574999364E+001   4.572571372E+001   4.574425408E+001   1.056153975E-021   4.285196679E-022  -3.918980254E-024   4.707655614E-024   6.747982082E-026   1.242158932E-028   4.236890053E-022   7.015483440E-059   4.236890053E-022   3.621251252E-026   1.919041619E-026   7.229412445E-053   5.540292871E-026   3.539878952E-022   0.000000000E+000   2.944914442E-022   7.759685253E-025   0.000000000E+000   2.850689211E-022   1.167745395E-023   8.572536383E-023   3.910234289E-224   2.203554162E-030   0.000000000E+000 
  6.843695879E+010   6.196241331E-004   4.574999342E+001   4.572493412E+001   4.574405383E+001   1.056124541E-021   4.285196661E-022  -3.941861486E-024   4.707655588E-024   6.747981968E-026   1.243147820E-028   4.236890029E-022   7.015481087E-059   4.236890029E-022   3.621286281E-026   1.919060182E-026   7.229480608E-053   5.540346462E-026   3.539878962E-022   0.000000000E+000   2.944839960E-022   7.758632318E-025   0.000000000E+000   2.850689203E-022   1.167745381E-023   8.572536151E-023   3.902250836E-224   2.203540199E-030   0.000000000E+000 
  7.063871092E+010   6.395586653E-004   4.574999321E+001   4.572415625E+001   4.574385301E+001   1.056095497E-021   4.285196643E-022  -3.964367946E-024   4.707655561E-024   6.747981855E-026   1.244136708E-028   4.236890005E-022   7.015478734E-059   4.236890005E-022   3.621321309E-026   1.919078744E-026   7.229548771E-053   5.540400053E-026   3.539878972E-022   0.000000000E+000   2.944765642E-022   7.757581724E-025   0.000000000E+000   2.850689194E-022   1.167745368E-023   8.572535918E-023   3.894260966E-224   2.203526197E-030   0.000000000E+000 
  7.284046305E+010   6.594931975E-004   4.574999300E+001   4.572338011E+001   4.574365163E+001   1.056066835E-021   4.285196625E-022  -3.986506927E-024   4.707655535E-024   6.747981741E-026   1.245125595E-028   4.236889981E-022   7.015476382E-059   4.236889981E-022   3.621356338E-026   1.919097307E-026   7.229616934E-053   5.540453644E-026   3.539878981E-022   0.000000000E+000   2.944691486E-022   7.756533465E-025   0.000000000E+000   2.850689186E-022   1.167745354E-023   8.572535686E-023   3.886264873E-224   2.203512157E-030   0.000000000E+000 
  7.504221518E+010   6.794277296E-004   4.574999279E+001   4.572260568E+001   4.574344968E+001   1.056038549E-021   4.285196607E-022  -4.008285554E-024   4.707655508E-024   6.747981627E-026   1.246114481E-028   4.236889957E-022   7.015474029E-059   4.236889957E-022   3.621391366E-026   1.919115869E-026   7.229685097E-053   5.540507235E-026   3.539878991E-022   0.000000000E+000   2.944617493E-022   7.755487534E-025   0.000000000E+000   2.850689178E-022   1.167745340E-023   8.572535453E-023   3.878262754E-224   2.203498078E-030   0.000000000E+000 
  7.724396732E+010   6.993622618E-004   4.574999258E+001   4.572183297E+001   4.574324717E+001   1.056010630E-021   4.285196589E-022  -4.029710838E-024   4.707655481E-024   6.747981513E-026   1.247103367E-028   4.236889933E-022   7.015471676E-059   4.236889933E-022   3.621426394E-026   1.919134432E-026   7.229753259E-053   5.540560826E-026   3.539879001E-022   0.000000000E+000   2.944543661E-022   7.754443924E-025   0.000000000E+000   2.850689170E-022   1.167745327E-023   8.572535220E-023   3.870254801E-224   2.203483961E-030   0.000000000E+000 
  7.944571945E+010   7.192967940E-004   4.574999237E+001   4.572106197E+001   4.574304410E+001   1.055983072E-021   4.285196572E-022  -4.050789670E-024   4.707655455E-024   6.747981400E-026   1.248092252E-028   4.236889909E-022   7.015469323E-059   4.236889909E-022   3.621461423E-026   1.919152995E-026   7.229821422E-053   5.540614417E-026   3.539879010E-022   0.000000000E+000   2.944469991E-022   7.753402628E-025   0.000000000E+000   2.850689162E-022   1.167745313E-023   8.572534988E-023   3.862241208E-224   2.203469807E-030   0.000000000E+000 
  8.164747158E+010   7.392313262E-004   4.574999215E+001   4.572029268E+001   4.574284046E+001   1.055955868E-021   4.285196554E-022  -4.071528795E-024   4.707655428E-024   6.747981286E-026   1.249081136E-028   4.236889885E-022   7.015466969E-059   4.236889885E-022   3.621496451E-026   1.919171557E-026   7.229889584E-053   5.540668008E-026   3.539879020E-022   0.000000000E+000   2.944396482E-022   7.752363639E-025   0.000000000E+000   2.850689154E-022   1.167745300E-023   8.572534755E-023   3.854222165E-224   2.203455614E-030   0.000000000E+000 
  8.384922371E+010   7.591658583E-004   4.574999194E+001   4.571952509E+001   4.574263628E+001   1.055929011E-021   4.285196536E-022  -4.091934801E-024   4.707655402E-024   6.747981172E-026   1.250070019E-028   4.236889862E-022   7.015464616E-059   4.236889862E-022   3.621531479E-026   1.919190120E-026   7.229957746E-053   5.540721599E-026   3.539879030E-022   0.000000000E+000   2.944323133E-022   7.751326952E-025   0.000000000E+000   2.850689146E-022   1.167745286E-023   8.572534523E-023   3.846197864E-224   2.203441384E-030   0.000000000E+000 
  8.605097584E+010   7.791003905E-004   4.574999173E+001   4.571875919E+001   4.574243154E+001   1.055902496E-021   4.285196518E-022  -4.112014150E-024   4.707655375E-024   6.747981058E-026   1.251058902E-028   4.236889838E-022   7.015462263E-059   4.236889838E-022   3.621566508E-026   1.919208682E-026   7.230025908E-053   5.540775190E-026   3.539879040E-022   0.000000000E+000   2.944249944E-022   7.750292557E-025   0.000000000E+000   2.850689138E-022   1.167745273E-023   8.572534290E-023   3.838168493E-224   2.203427117E-030   0.000000000E+000 
  8.825272797E+010   7.990349227E-004   4.574999152E+001   4.571799499E+001   4.574222624E+001   1.055876315E-021   4.285196500E-022  -4.131773184E-024   4.707655348E-024   6.747980945E-026   1.252047784E-028   4.236889814E-022   7.015459910E-059   4.236889814E-022   3.621601536E-026   1.919227245E-026   7.230094070E-053   5.540828781E-026   3.539879049E-022   0.000000000E+000   2.944176915E-022   7.749260450E-025   0.000000000E+000   2.850689129E-022   1.167745259E-023   8.572534057E-023   3.830134241E-224   2.203412812E-030   0.000000000E+000 
  9.045448010E+010   8.189694549E-004   4.574999131E+001   4.571723247E+001   4.574202040E+001   1.055850463E-021   4.285196482E-022  -4.151218122E-024   4.707655322E-024   6.747980831E-026   1.253036666E-028   4.236889790E-022   7.015457556E-059   4.236889790E-022   3.621636564E-026   1.919245807E-026   7.230162231E-053   5.540882371E-026   3.539879059E-022   0.000000000E+000   2.944104045E-022   7.748230624E-025   0.000000000E+000   2.850689121E-022   1.167745246E-023   8.572533824E-023   3.822095293E-224   2.203398470E-030   0.000000000E+000 
  9.265623224E+010   8.389039870E-004   4.574999110E+001   4.571647164E+001   4.574181401E+001   1.055824933E-021   4.285196464E-022  -4.170355049E-024   4.707655295E-024   6.747980717E-026   1.254025546E-028   4.236889766E-022   7.015455203E-059   4.236889766E-022   3.621671592E-026   1.919264370E-026   7.230230393E-053   5.540935962E-026   3.539879069E-022   0.000000000E+000   2.944031333E-022   7.747203070E-025   0.000000000E+000   2.850689113E-022   1.167745232E-023   8.572533591E-023   3.814051838E-224   2.203384091E-030   0.000000000E+000 
  9.485798437E+010   8.588385192E-004   4.574999088E+001   4.571571248E+001   4.574160707E+001   1.055799720E-021   4.285196447E-022  -4.189189925E-024   4.707655269E-024   6.747980603E-026   1.255014426E-028   4.236889742E-022   7.015452849E-059   4.236889742E-022   3.621706620E-026   1.919282932E-026   7.230298554E-053   5.540989553E-026   3.539879078E-022   0.000000000E+000   2.943958780E-022   7.746177784E-025   0.000000000E+000   2.850689105E-022   1.167745219E-023   8.572533358E-023   3.806004058E-224   2.203369676E-030   0.000000000E+000 
  9.845410574E+010   8.913975871E-004   4.574999054E+001   4.571447614E+001   4.574126792E+001   1.055759203E-021   4.285196417E-022  -4.219318516E-024   4.707655225E-024   6.747980418E-026   1.256629562E-028   4.236889703E-022   7.015449005E-059   4.236889703E-022   3.621763832E-026   1.919313250E-026   7.230409882E-053   5.541077082E-026   3.539879094E-022   0.000000000E+000   2.943840618E-022   7.744508042E-025   0.000000000E+000   2.850689092E-022   1.167745197E-023   8.572532978E-023   3.792850800E-224   2.203346051E-030   0.000000000E+000 
